Model_name,uniprot,pdb_chain,local_AUC,local_P@L,local_P@L2,local_P@L5,short_AUC,short_P@L,short_P@L2,short_P@L5,medium_AUC,medium_P@L,medium_P@L2,medium_P@L5,long_AUC,long_P@L,long_P@L2,long_P@L5
PF08513_CL0561_0.9,P43034,8ptk_1,0.6716753840446472,0.4527363181114197,0.6915422677993774,0.875,0.6631368398666382,0.40049752593040466,0.6517412662506104,0.9750000238418579,0.8604982495307922,0.6791045069694519,0.8905472755432129,1.0,0.8155330419540405,0.606965184211731,0.8606964945793152,0.9750000238418579
PF08513_CL0561_0.9,O60907,2xtc_A,0.7309322953224182,0.6216216087341309,0.7027027010917664,0.8571428656578064,0.15074536204338074,0.06756756454706192,0.10810811072587967,0.2857142984867096,0.3270743489265442,0.13513512909412384,0.2432432472705841,0.5714285969734192,0.3317071795463562,0.21621622145175934,0.29729729890823364,0.4285714328289032
PF08513_CL0561_0.9,Q9NWU2,7nsc_H,0.7788361310958862,0.6962025165557861,0.7721518874168396,0.9032257795333862,0.34481701254844666,0.17721518874168396,0.27848100662231445,0.5806451439857483,0.37806621193885803,0.19620253145694733,0.3037974536418915,0.5806451439857483,0.3240330219268799,0.2278480976819992,0.27848100662231445,0.4516128897666931
PF08513_CL0561_0.9,Q96S59,7nsc_A,0.7049990892410278,0.5688405632972717,0.760869562625885,0.7636363506317139,0.5781474113464355,0.34057971835136414,0.5869565010070801,0.800000011920929,0.5019156336784363,0.3224637806415558,0.5,0.6181818246841431,0.6528366804122925,0.46014493703842163,0.6449275612831116,0.8181818127632141
PF09398_CL0561_0.9,O95684,2d68_B,0.7916524410247803,0.7532467246055603,0.7631579041481018,0.8666666746139526,0.44131413102149963,0.2467532455921173,0.3684210479259491,0.7333333492279053,0.2597771883010864,0.12987013161182404,0.21052631735801697,0.4000000059604645,0.14720766246318817,0.1428571492433548,0.15789473056793213,0.20000000298023224
PF02136_CL0051_0.9,Q9UN86,5drv_A,0.5767473578453064,0.442748099565506,0.5692307949066162,0.7692307829856873,0.6112962961196899,0.3664122223854065,0.5846154093742371,0.8846153616905212,0.6814531087875366,0.5038167834281921,0.6307692527770996,0.9230769276618958,0.6275386214256287,0.4656488597393036,0.5846154093742371,0.807692289352417
PF02136_CL0051_0.9,Q9UBU9,6e5u_A,0.667416512966156,0.48967552185058594,0.6804733872413635,0.8656716346740723,0.3985394835472107,0.20943953096866608,0.37278106808662415,0.5970149040222168,0.4443185329437256,0.27138644456863403,0.43195265531539917,0.6268656849861145,0.7249256372451782,0.525073766708374,0.7337278127670288,0.9402984976768494
PF02136_CL0051_0.9,Q9UKK6,1jkg_A,0.7166615724563599,0.5755395889282227,0.7101449370384216,0.8888888955116272,0.5558995008468628,0.2949640154838562,0.52173912525177,0.8148148059844971,0.6703547239303589,0.48201438784599304,0.6376811861991882,0.9259259104728699,0.6404120326042175,0.46043166518211365,0.6376811861991882,0.7777777910232544
PF02136_CL0051_0.9,P61970,1gy5_B,0.7495074272155762,0.5483871102333069,0.7419354915618896,0.875,0.6831937432289124,0.4032258093357086,0.6612903475761414,1.0,0.7247200012207031,0.524193525314331,0.7096773982048035,0.9583333134651184,0.7362059950828552,0.5403226017951965,0.7419354915618896,0.9166666865348816
PF04280_CL0051_0.9,O43615,2cw9_A,0.8103882074356079,0.6363636255264282,0.8295454382896423,0.9142857193946838,0.4671330451965332,0.22159090638160706,0.39772728085517883,0.8285714387893677,0.5503732562065125,0.34659090638160706,0.5454545617103577,0.7714285850524902,0.6081247925758362,0.4375,0.5909090638160706,0.800000011920929
PF04280_CL0051_0.9,Q9BRJ2,6zm6_d,0.4576876759529114,0.3899613916873932,0.4651162922382355,0.529411792755127,0.3424620032310486,0.15830115973949432,0.2868216931819916,0.5882353186607361,0.48311424255371094,0.25868725776672363,0.43410852551460266,0.7058823704719543,0.5665781497955322,0.41698840260505676,0.5736433863639832,0.6666666865348816
PF00333_CL0196_0.9,P82675,6rw4_D,0.6257092356681824,0.4664722979068756,0.6257309913635254,0.7352941036224365,0.3485036790370941,0.20116618275642395,0.30994153022766113,0.529411792755127,0.45153293013572693,0.2740524709224701,0.4152046740055084,0.6764705777168274,0.39766404032707214,0.24198250472545624,0.3801169693470001,0.5588235259056091
PF00333_CL0196_0.9,P15880,4v6x_AC,0.6234533190727234,0.4955752193927765,0.6194690465927124,0.6888889074325562,0.40236401557922363,0.22566372156143188,0.3539822995662689,0.6222222447395325,0.5515047907829285,0.3451327383518219,0.5132743120193481,0.7777777910232544,0.531699538230896,0.3539822995662689,0.5044247508049011,0.7333333492279053
PF04098_CL0196_0.9,P43351,8bjm_B,0.6817117929458618,0.5561497211456299,0.7096773982048035,0.7837837934494019,0.45940104126930237,0.24064171314239502,0.4301075339317322,0.7567567825317383,0.6303836703300476,0.3743315637111664,0.6451612710952759,0.9189189076423645,0.6335286498069763,0.4385026693344116,0.6129032373428345,0.8648648858070374
PF16482_CL0196_0.9,O95793,6htu_A,0.7902804613113403,0.6315789222717285,0.7894737124443054,0.9333333373069763,0.6858639717102051,0.42105263471603394,0.6842105388641357,1.0,0.8210281133651733,0.5921052694320679,0.8684210777282715,1.0,0.6231903433799744,0.3815789520740509,0.6315789222717285,0.8666666746139526
PF13691_CL0381_0.9,Q9BQ52,8cbl_E,0.6965345740318298,0.560693621635437,0.6994219422340393,0.8188405632972717,0.41994524002075195,0.23843930661678314,0.3959537446498871,0.6159420013427734,0.5593913793563843,0.3439306318759918,0.5462427735328674,0.7971014380455017,0.7220948934555054,0.5722543597221375,0.7254335284233093,0.8550724387168884
PF16123_CL0381_0.9,Q16775,1qh3_A,0.7615293264389038,0.6192307472229004,0.7923076748847961,0.8461538553237915,0.6383806467056274,0.3807692229747772,0.6230769157409668,0.942307710647583,0.760952353477478,0.5192307829856873,0.800000011920929,0.9615384340286255,0.7760363817214966,0.6153846383094788,0.8153846263885498,0.8653846383094788
PF16661_CL0381_0.9,Q5TA45,7ycx_K,0.6974354386329651,0.5576271414756775,0.698305070400238,0.8220338821411133,0.48207759857177734,0.2661016881465912,0.4610169529914856,0.7118644118309021,0.456792414188385,0.2559322118759155,0.41694915294647217,0.6779661178588867,0.5771771669387817,0.4271186292171478,0.5661016702651978,0.7542372941970825
PF16661_CL0381_0.9,Q9NV88,7ycx_I,0.6928794980049133,0.5229067802429199,0.7056962251663208,0.8492063283920288,0.4925382137298584,0.27646130323410034,0.452531635761261,0.7222222089767456,0.4456559121608734,0.24802528321743011,0.4208860695362091,0.6746031641960144,0.5554296374320984,0.40442338585853577,0.5348101258277893,0.7301587462425232
PF16661_CL0381_0.9,Q9P2I0,6v4x_I,0.6714301109313965,0.5196078419685364,0.658823549747467,0.8039215803146362,0.4793277680873871,0.2607843279838562,0.4470588266849518,0.7352941036224365,0.47617340087890625,0.2568627595901489,0.4470588266849518,0.7647058963775635,0.6355928778648376,0.44509804248809814,0.6274510025978088,0.8529411554336548
PF02735_CL0616_0.9,P13010,6zhe_C,0.6418041586875916,0.5432624220848083,0.6420454382896423,0.7304964661598206,0.3733644485473633,0.18865248560905457,0.3323863744735718,0.609929084777832,0.3196870982646942,0.15886524319648743,0.2926136255264282,0.5035461187362671,0.6195223331451416,0.42553192377090454,0.6051136255264282,0.8085106611251831
PF02735_CL0616_0.9,P12956,8rd4_E,0.7088655233383179,0.5392857193946838,0.7428571581840515,0.8214285969734192,0.40406814217567444,0.2142857164144516,0.37142857909202576,0.6160714030265808,0.36871737241744995,0.21964286267757416,0.3464285731315613,0.5267857313156128,0.6000871658325195,0.4464285671710968,0.5785714387893677,0.7678571343421936
PF07744_CL0616_0.9,Q9BTC0,4l7x_A,0.6867767572402954,0.5,0.6896551847457886,0.8181818127632141,0.6603973507881165,0.4482758641242981,0.7241379022598267,0.8181818127632141,0.6063634157180786,0.36206895112991333,0.5517241358757019,0.8181818127632141,0.6203166842460632,0.3965517282485962,0.6206896305084229,0.9090909361839294
PF07744_CL0616_0.9,Q96T58,4p6q_A,0.8248971700668335,0.6433566212654114,0.881118893623352,0.9649122953414917,0.5177562236785889,0.2762237787246704,0.5104895234107971,0.7719298005104065,0.6220325231552124,0.35314685106277466,0.6083915829658508,0.9298245906829834,0.827747642993927,0.6538461446762085,0.881118893623352,0.9122806787490845
PF07744_CL0616_0.9,Q92576,6q2v_A,0.5847529768943787,0.3835616409778595,0.5753424763679504,0.7241379022598267,0.3534852862358093,0.19178082048892975,0.31506848335266113,0.5517241358757019,0.2190479040145874,0.13013698160648346,0.15068493783473969,0.3448275923728943,0.2653694152832031,0.267123281955719,0.3561643958091736,0.17241379618644714
PF07744_CL0616_0.9,Q96T37,7z27_A,0.5225074291229248,0.447674423456192,0.4767441749572754,0.6176470518112183,0.28202420473098755,0.18023255467414856,0.302325576543808,0.4117647111415863,0.36525022983551025,0.22674418985843658,0.3720930218696594,0.529411792755127,0.4718102514743805,0.3604651093482971,0.4883720874786377,0.6176470518112183
PF11232_CL0616_0.9,Q71SY5,7emf_Y,0.6020767092704773,0.46666666865348816,0.5428571701049805,0.8095238208770752,0.2337263524532318,0.1428571492433548,0.20952381193637848,0.3571428656578064,0.3437812030315399,0.18571428954601288,0.32380953431129456,0.523809552192688,0.8028401136398315,0.6761904954910278,0.8190476298332214,0.9285714030265808
PF08212_CL0116_0.9,P05090,2hzq_A,0.6113477945327759,0.3680981695652008,0.5925925970077515,0.84375,0.6219334602355957,0.3680981695652008,0.6172839403152466,0.875,0.7602371573448181,0.5337423086166382,0.790123462677002,0.96875,0.6179462671279907,0.42944785952568054,0.6172839403152466,0.8125
PF08768_CL0116_0.9,Q8WY91,3ia8_A,0.4906110167503357,0.26923078298568726,0.43589743971824646,0.7419354915618896,0.7024734020233154,0.4743589758872986,0.6794871687889099,0.9354838728904724,0.8347808122634888,0.6794871687889099,0.8333333134651184,0.9677419066429138,0.6123901009559631,0.4166666567325592,0.5769230723381042,0.8064516186714172
PF11032_CL0116_0.9,O95445,2wew_A,0.6030345559120178,0.4058823585510254,0.6235294342041016,0.7941176295280457,0.6366853713989258,0.4058823585510254,0.6117647290229797,0.9117646813392639,0.6889519095420837,0.5,0.6823529601097107,0.9411764740943909,0.5645215511322021,0.4000000059604645,0.529411792755127,0.7647058963775635
PF00219_CL0547_0.9,P22692,2dsq_A,0.7320272326469421,0.5604395866394043,0.7111111283302307,0.8888888955116272,0.47842392325401306,0.2637362778186798,0.4444444477558136,0.7777777910232544,0.5756417512893677,0.4065934121608734,0.5777778029441833,0.7222222089767456,0.5068979263305664,0.3076923191547394,0.5333333611488342,0.6666666865348816
PF00219_CL0547_0.9,P08833,2dsq_G,0.6477209329605103,0.5068492889404297,0.6666666865348816,0.8571428656578064,0.537936806678772,0.36986300349235535,0.6111111044883728,0.6428571343421936,0.5478866696357727,0.42465752363204956,0.5277777910232544,0.7142857313156128,0.2710978388786316,0.19178082048892975,0.2222222238779068,0.2857142984867096
PF00219_CL0547_0.9,Q92743,3num_A,0.5993922352790833,0.4421052634716034,0.5684210658073425,0.7894737124443054,0.6725918650627136,0.4263157844543457,0.6842105388641357,0.9210526347160339,0.6498684287071228,0.4421052634716034,0.6421052813529968,0.9210526347160339,0.8095592260360718,0.6842105388641357,0.821052610874176,0.9473684430122375
PF00219_CL0547_0.9,P24592,1rmj_A,0.3540332615375519,0.37383177876472473,0.3207547068595886,0.380952388048172,0.4596904218196869,0.28037384152412415,0.43396225571632385,0.6666666865348816,0.43072637915611267,0.3177570104598999,0.4528301954269409,0.523809552192688,0.23354478180408478,0.17757008969783783,0.2641509473323822,0.190476194024086
PF00219_CL0547_0.9,Q16270,8ivd_C,0.5714563727378845,0.43478259444236755,0.5614035129547119,0.739130437374115,0.681644856929779,0.4521739184856415,0.719298243522644,0.9130434989929199,0.6691564321517944,0.40869563817977905,0.6842105388641357,0.9130434989929199,0.5254889726638794,0.373913049697876,0.5438596606254578,0.6086956262588501
PF00219_CL0547_0.9,P83110,4ri0_A,0.6096638441085815,0.4215686321258545,0.5686274766921997,0.7540983557701111,0.5839700698852539,0.3464052379131317,0.5686274766921997,0.8524590134620667,0.656882107257843,0.45098039507865906,0.6470588445663452,0.9016393423080444,0.8009613156318665,0.6503267884254456,0.8300653696060181,0.9344262480735779
PF00219_CL0547_0.9,P17936,7wrq_B,0.5716978311538696,0.41916167736053467,0.5301204919815063,0.7878788113594055,0.5111777186393738,0.299401193857193,0.4939759075641632,0.6969696879386902,0.509292483329773,0.3353293538093567,0.46987950801849365,0.7575757503509521,0.31115055084228516,0.20359280705451965,0.2650602459907532,0.4545454680919647
PF00219_CL0547_0.9,P18065,2h7t_A,0.3426350951194763,0.2897196114063263,0.35849055647850037,0.380952388048172,0.2649235129356384,0.15887850522994995,0.2641509473323822,0.380952388048172,0.3684927821159363,0.2897196114063263,0.30188679695129395,0.523809552192688,0.2283262461423874,0.13084112107753754,0.2075471729040146,0.380952388048172
PF00757_CL0547_0.9,Q15303,3u9u_E,0.5501699447631836,0.3333333432674408,0.5308219194412231,0.7777777910232544,0.5745464563369751,0.37948718667030334,0.5547945499420166,0.7777777910232544,0.4718189835548401,0.34871795773506165,0.45205479860305786,0.5555555820465088,0.7030619382858276,0.5196581482887268,0.7020547986030579,0.8974359035491943
PF14843_CL0547_0.9,Q15303,3u9u_E,0.5501699447631836,0.3333333432674408,0.5308219194412231,0.7777777910232544,0.5745464563369751,0.37948718667030334,0.5547945499420166,0.7777777910232544,0.4718189835548401,0.34871795773506165,0.45205479860305786,0.5555555820465088,0.7030619382858276,0.5196581482887268,0.7020547986030579,0.8974359035491943
PF15913_CL0547_0.9,Q2MKA7,4bsr_D,0.5445021390914917,0.35576921701431274,0.5384615659713745,0.75,0.8028026819229126,0.5961538553237915,0.807692289352417,1.0,0.7177910804748535,0.5192307829856873,0.75,0.8500000238418579,0.19327114522457123,0.1538461595773697,0.17307692766189575,0.25
PF15913_CL0547_0.9,Q6UXX9,8xum_B,0.6117057204246521,0.34951457381248474,0.6078431606292725,0.8500000238418579,0.8064244985580444,0.6019417643547058,0.8235294222831726,1.0,0.7286916971206665,0.4757281541824341,0.7450980544090271,1.0,0.21718144416809082,0.1456310749053955,0.1764705926179886,0.3499999940395355
PF01534_CL0192_0.5,Q9H461,8x0t_A,0.6214954853057861,0.5042017102241516,0.6440678238868713,0.782608687877655,0.4108738899230957,0.23529411852359772,0.38983049988746643,0.5652173757553101,0.29822203516960144,0.20168067514896393,0.2881355881690979,0.43478259444236755,0.5076073408126831,0.4117647111415863,0.4237288236618042,0.6086956262588501
PF01534_CL0192_0.5,O60353,8jhb_R,0.7604097127914429,0.7065868377685547,0.7485029697418213,0.8333333134651184,0.2757003605365753,0.1646706610918045,0.257485032081604,0.3787878751754761,0.2205839902162552,0.14371258020401,0.19760479032993317,0.3333333432674408,0.5894554257392883,0.38323354721069336,0.5808383226394653,0.8030303120613098
PF01534_CL0192_0.5,Q9ULV1,8wma_A,0.8111920356750488,0.7832817435264587,0.8198757767677307,0.828125,0.3387541174888611,0.198142409324646,0.3105590045452118,0.484375,0.21138958632946014,0.10216718167066574,0.17391304671764374,0.359375,0.5322562456130981,0.37151703238487244,0.4968944191932678,0.71875
PF01534_CL0192_0.5,Q9ULW2,7x8q_A,0.6606059670448303,0.5378151535987854,0.7288135886192322,0.6521739363670349,0.42720746994018555,0.26050421595573425,0.37288135290145874,0.6086956262588501,0.2933044135570526,0.18487395346164703,0.3050847351551056,0.3913043439388275,0.5245434045791626,0.3949579894542694,0.47457626461982727,0.6086956262588501
PF01534_CL0192_0.5,Q99835,6xbk_R,0.8250544667243958,0.7606837749481201,0.8376068472862244,0.8494623899459839,0.2509995996952057,0.14743590354919434,0.23076923191547394,0.3870967626571655,0.24125425517559052,0.16880342364311218,0.2350427359342575,0.301075279712677,0.47199350595474243,0.31410256028175354,0.4316239356994629,0.6451612710952759
PF01534_CL0192_0.5,Q14332,7x8p_A,0.6469917297363281,0.5128205418586731,0.7068965435028076,0.739130437374115,0.4224627912044525,0.25641027092933655,0.37931033968925476,0.6521739363670349,0.31225335597991943,0.18803419172763824,0.27586206793785095,0.43478259444236755,0.5203597545623779,0.36752137541770935,0.4655172526836395,0.739130437374115
PF01534_CL0192_0.5,Q9UP38,8j9n_B,0.7619331479072571,0.7191011309623718,0.7808988690376282,0.7605633735656738,0.2539380192756653,0.16292135417461395,0.2415730357170105,0.3661971688270569,0.22992703318595886,0.1404494345188141,0.20224718749523163,0.30985915660858154,0.5804573893547058,0.3904494345188141,0.5617977380752563,0.7887324094772339
PF01534_CL0192_0.5,Q13467,6ww2_R,0.863939106464386,0.8282352685928345,0.8679245114326477,0.8823529481887817,0.23735614120960236,0.1317647099494934,0.2075471729040146,0.3529411852359772,0.2665851414203644,0.13411764800548553,0.2358490526676178,0.43529412150382996,0.5132221579551697,0.3294117748737335,0.5,0.7058823704719543
PF01534_CL0192_0.5,O75084,9epo_A,0.8069127798080444,0.736994206905365,0.8092485666275024,0.8550724387168884,0.27698850631713867,0.161849707365036,0.2601155936717987,0.3913043439388275,0.2496405392885208,0.14450867474079132,0.21387283504009247,0.36231884360313416,0.6041122674942017,0.4219653308391571,0.6011560559272766,0.7681159377098083
PF03006_CL0192_0.5,Q96A54,6ks0_A,0.8245471119880676,0.7587412595748901,0.8251748085021973,0.8771929740905762,0.23020541667938232,0.11538461595773697,0.21678321063518524,0.3333333432674408,0.34088268876075745,0.20279720425605774,0.3356643319129944,0.4385964870452881,0.5832514762878418,0.4020979106426239,0.559440553188324,0.7719298005104065
PF03006_CL0192_0.5,Q86V24,5lx9_A,0.8510805368423462,0.7809187173843384,0.8085106611251831,0.9642857313156128,0.23758073151111603,0.12720848619937897,0.23404255509376526,0.3392857015132904,0.3355252146720886,0.20141342282295227,0.304964542388916,0.4642857015132904,0.5707614421844482,0.3957597315311432,0.5248227119445801,0.7678571343421936
PF05296_CL0192_0.5,Q9NYV7,9kpe_R,0.8256915807723999,0.8198529481887817,0.7941176295280457,0.8518518805503845,0.17515653371810913,0.08455882221460342,0.13970588147640228,0.29629629850387573,0.35389837622642517,0.18382352590560913,0.31617647409439087,0.5555555820465088,0.5743826031684875,0.44117647409439087,0.5588235259056091,0.7037037014961243
PF05296_CL0192_0.5,P59540,7xp4_R,0.8364667892456055,0.785953164100647,0.8255033493041992,0.8644067645072937,0.1733509600162506,0.07692307978868484,0.1342281848192215,0.3050847351551056,0.2997056245803833,0.14046822488307953,0.268456369638443,0.4237288236618042,0.45107269287109375,0.3478260934352875,0.4429530203342438,0.5932203531265259
PF05296_CL0192_0.5,Q9NYV8,9ij9_R,0.8468338251113892,0.8063380122184753,0.8450704216957092,0.8928571343421936,0.15896867215633392,0.07394365966320038,0.14084507524967194,0.2321428507566452,0.20254597067832947,0.10915493220090866,0.2042253464460373,0.2678571343421936,0.43906885385513306,0.2887323796749115,0.43661972880363464,0.5714285969734192
PF05875_CL0192_0.5,Q9NUN7,6g7o_A,0.8483129739761353,0.7514285445213318,0.8514285683631897,0.9428571462631226,0.2515068054199219,0.1257142871618271,0.19428572058677673,0.3857142925262451,0.41234922409057617,0.22285714745521545,0.36571428179740906,0.6714285612106323,0.6638559699058533,0.46857142448425293,0.6399999856948853,0.8714285492897034
PF13965_CL0192_0.5,Q8NBJ9,7y68_A,0.7560310959815979,0.6723076701164246,0.7538461685180664,0.800000011920929,0.22679853439331055,0.13846154510974884,0.19692307710647583,0.3461538553237915,0.21858486533164978,0.14769230782985687,0.20000000298023224,0.3153846263885498,0.6280964612960815,0.42153847217559814,0.6030769348144531,0.8846153616905212
PF13965_CL0192_0.5,Q9NXL6,8jun_A,0.7597970366477966,0.6946902871131897,0.7758111953735352,0.7851851582527161,0.22935204207897186,0.13569322228431702,0.20353981852531433,0.3333333432674408,0.21809203922748566,0.13421829044818878,0.20058996975421906,0.3037036955356598,0.6384745836257935,0.4365781843662262,0.5988200306892395,0.8888888955116272
PF00467_CL0010_0.5,P61254,4ug0_LY,0.7118784189224243,0.5671641826629639,0.7014925479888916,0.8846153616905212,0.4666450619697571,0.23134328424930573,0.41791045665740967,0.7692307829856873,0.5365288257598877,0.2985074520111084,0.5074626803398132,0.807692289352417,0.46252912282943726,0.23134328424930573,0.41791045665740967,0.7307692170143127
PF00467_CL0010_0.5,P62701,4v6x_AE,0.6581569910049438,0.4486691951751709,0.6717557311058044,0.8653846383094788,0.6236261129379272,0.3878327012062073,0.6259542107582092,0.8846153616905212,0.7355754971504211,0.5095056891441345,0.732824444770813,0.9615384340286255,0.5461157560348511,0.3460076153278351,0.5190839767456055,0.7884615659713745
PF00467_CL0010_0.5,Q96A35,6vlz_V,0.48356494307518005,0.3446601927280426,0.49514561891555786,0.5365853905677795,0.4697999060153961,0.26213592290878296,0.41747573018074036,0.7560975551605225,0.521194338798523,0.2864077687263489,0.48543688654899597,0.8292682766914368,0.44118207693099976,0.24757280945777893,0.3883495032787323,0.6585366129875183
PF00467_CL0010_0.5,P61353,4ug0_LZ,0.663567841053009,0.5037037134170532,0.6716417670249939,0.8148148059844971,0.3638043999671936,0.20000000298023224,0.31343284249305725,0.5185185074806213,0.5441476106643677,0.3629629611968994,0.46268656849861145,0.8518518805503845,0.6131114363670349,0.40740740299224854,0.5970149040222168,0.8148148059844971
PF00467_CL0010_0.5,P22090,5aj0_BE,0.6640865802764893,0.46692606806755066,0.6796875,0.8627451062202454,0.6136608123779297,0.3929961025714874,0.6015625,0.8823529481887817,0.7348159551620483,0.4902723729610443,0.7109375,0.9803921580314636,0.5015389323234558,0.31128403544425964,0.46875,0.7058823704719543
PF00467_CL0010_0.5,Q92917,7qtt_G,0.6888359785079956,0.7014925479888916,0.7272727489471436,0.692307710647583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
