Model_name,uniprot,pdb_chain,local_AUC,local_P@L,local_P@L2,local_P@L5,short_AUC,short_P@L,short_P@L2,short_P@L5,medium_AUC,medium_P@L,medium_P@L2,medium_P@L5,long_AUC,long_P@L,long_P@L2,long_P@L5
PF00106_0.5,Q9NZC7,1wmv_A,0.49917760491371155,0.31481480598449707,0.4444444477558136,0.699999988079071,0.6647485494613647,0.40740740299224854,0.6296296119689941,1.0,0.55757737159729,0.31481480598449707,0.5555555820465088,0.800000011920929,0.17777040600776672,0.09259258955717087,0.18518517911434174,0.30000001192092896
PF00106_0.5,P14061,6cge_A,0.8127058744430542,0.6774193644523621,0.8201438784599304,0.9090909361839294,0.3298642635345459,0.16487455368041992,0.3093525171279907,0.5090909004211426,0.3276899456977844,0.17921146750450134,0.2733812928199768,0.5454545617103577,0.8338607549667358,0.7168458700180054,0.8561151027679443,0.9272727370262146
PF00106_0.5,Q6YN16,3kvo_B,0.7045353055000305,0.5579710006713867,0.6884058117866516,0.8545454740524292,0.3787311613559723,0.21014492213726044,0.3550724685192108,0.5636363625526428,0.5135511159896851,0.3188405930995941,0.5144927501678467,0.7090908885002136,0.860397458076477,0.7137681245803833,0.8768116235733032,0.9818181991577148
PF00106_0.5,P28845,4bb6_A,0.7730239033699036,0.6842105388641357,0.7819548845291138,0.8113207817077637,0.3435310423374176,0.16917292773723602,0.27819550037384033,0.6037735939025879,0.5647503733634949,0.3458646535873413,0.5639097690582275,0.7735849022865295,0.8042423129081726,0.6691729426383972,0.7744361162185669,0.9056603908538818
PF00106_0.5,Q8NBQ5,1yb1_A,0.7759260535240173,0.654321014881134,0.7851239442825317,0.875,0.31236129999160767,0.15226337313652039,0.25619834661483765,0.4791666567325592,0.4963059425354004,0.2839506268501282,0.4876033067703247,0.7083333134651184,0.7851452827453613,0.6378600597381592,0.8099173307418823,0.8958333134651184
PF00106_0.5,O75828,2hrb_A,0.7314462661743164,0.6336996555328369,0.7352941036224365,0.7592592835426331,0.3750764727592468,0.20879121124744415,0.31617647409439087,0.6111111044883728,0.4840672016143799,0.2747252881526947,0.4485294222831726,0.7407407164573669,0.8107938766479492,0.6813187003135681,0.7867646813392639,0.9259259104728699
PF07714_0.5,P16591,2kk6_A,0.6018747091293335,0.47413793206214905,0.6034482717514038,0.6086956262588501,0.6514038443565369,0.4655172526836395,0.6551724076271057,0.782608687877655,0.5474228858947754,0.38793104887008667,0.517241358757019,0.739130437374115,0.3204720616340637,0.2068965584039688,0.27586206793785095,0.47826087474823
PF07714_0.5,P00519,1opl_A,0.6369566917419434,0.5321508049964905,0.653333306312561,0.699999988079071,0.5560024380683899,0.34589800238609314,0.54666668176651,0.7777777910232544,0.5527601838111877,0.337028831243515,0.5288888812065125,0.7666666507720947,0.5715272426605225,0.4013303816318512,0.5733333230018616,0.7555555701255798
PF07714_0.5,Q14289,4eku_A,0.6133694648742676,0.5258620977401733,0.5747126340866089,0.7101449370384216,0.5122528076171875,0.3017241358757019,0.48275861144065857,0.739130437374115,0.5201786160469055,0.31609195470809937,0.48275861144065857,0.782608687877655,0.5674265623092651,0.3965517282485962,0.5517241358757019,0.7536231875419617
PF07714_0.5,P54764,4bk4_A,0.3170640170574188,0.21206225454807281,0.3035019338130951,0.4117647111415863,0.452718585729599,0.2684824764728546,0.43968871235847473,0.6078431606292725,0.6129088997840881,0.41050583124160767,0.618677020072937,0.813725471496582,0.790433943271637,0.6245136260986328,0.8287937641143799,0.9215686321258545
PF07714_0.5,P29597,4oli_A,0.6684355139732361,0.5621521472930908,0.6802973747253418,0.7476635575294495,0.4627215266227722,0.27087199687957764,0.41263940930366516,0.6915887594223022,0.5341168642044067,0.3246753215789795,0.5055761933326721,0.7850467562675476,0.7304096817970276,0.5862708687782288,0.7509293556213379,0.8504672646522522
PF07714_0.5,P04049,8chf_A,0.6762359738349915,0.5089605450630188,0.6618704795837402,0.8363636136054993,0.4533627927303314,0.25806450843811035,0.3956834673881531,0.6909090876579285,0.46762722730636597,0.2759856581687927,0.41726619005203247,0.7090908885002136,0.6926695704460144,0.5519713163375854,0.6690647602081299,0.8727272748947144
PF07714_0.5,Q07912,4hzs_A,0.6969746351242065,0.5579937100410461,0.7232704162597656,0.8095238208770752,0.542583167552948,0.31661441922187805,0.49685534834861755,0.7936508059501648,0.5975160598754883,0.36050155758857727,0.5849056839942932,0.8571428656578064,0.5808671116828918,0.4702194333076477,0.553459107875824,0.7142857313156128
PF07714_0.5,Q01974,4gt4_A,0.6527254581451416,0.5364963412284851,0.6277372241020203,0.7592592835426331,0.4202059209346771,0.2664233446121216,0.36496350169181824,0.6111111044883728,0.43771156668663025,0.24817518889904022,0.41605839133262634,0.6481481194496155,0.5892292261123657,0.45255473256111145,0.5985401272773743,0.7407407164573669
PF07714_0.5,P42681,2dm0_A,0.44371405243873596,0.3840000033378601,0.4677419364452362,0.5199999809265137,0.6723912358283997,0.4560000002384186,0.6774193644523621,0.9200000166893005,0.453590452671051,0.29600000381469727,0.4516128897666931,0.6399999856948853,0.2985922694206238,0.20000000298023224,0.29032257199287415,0.4000000059604645
PF07714_0.5,P07333,4liq_E,0.417766273021698,0.24307036399841309,0.39316239953041077,0.6451612710952759,0.5682977437973022,0.35607674717903137,0.5769230723381042,0.7849462628364563,0.6126279234886169,0.447761207818985,0.5811966061592102,0.7956989407539368,0.8780397176742554,0.7420042753219604,0.9017093777656555,0.9892473220825195
PF07714_0.5,Q8NB16,6lk5_A,0.6925869584083557,0.5660377144813538,0.7196969985961914,0.7547169923782349,0.5385251641273499,0.3207547068595886,0.5075757503509521,0.7735849022865295,0.5048822164535522,0.3358490467071533,0.5,0.6603773832321167,0.7345228791236877,0.5849056839942932,0.7272727489471436,0.849056601524353
PF07714_0.5,O15146,8s9p_C,0.5318467617034912,0.2886597812175751,0.5416666865348816,0.6842105388641357,0.623435378074646,0.3505154550075531,0.6458333134651184,0.8947368264198303,0.6096809506416321,0.3814432919025421,0.5833333134651184,0.9473684430122375,0.8814694285392761,0.7525773048400879,0.9375,0.9473684430122375
PF07714_0.5,P12931,8jn8_A,0.6334744691848755,0.5,0.6222222447395325,0.7555555701255798,0.5117389559745789,0.3266666531562805,0.47555556893348694,0.7666666507720947,0.5483342409133911,0.3377777636051178,0.5244444608688354,0.7666666507720947,0.6122769117355347,0.4333333373069763,0.5911111235618591,0.8111110925674438
PF07714_0.5,Q04912,4qt8_B,0.4249928593635559,0.30206677317619324,0.41401273012161255,0.5600000023841858,0.5544062852859497,0.3449920415878296,0.5286624431610107,0.7839999794960022,0.6769322156906128,0.4960254430770874,0.6496815085411072,0.871999979019165,0.5283011198043823,0.37678855657577515,0.522292971611023,0.6880000233650208
PF07714_0.5,Q9UM73,7nx4_A,0.41649460792541504,0.3017241358757019,0.40229883790016174,0.52173912525177,0.38372817635536194,0.2183908075094223,0.3448275923728943,0.5362318754196167,0.38703832030296326,0.24712643027305603,0.3850574791431427,0.5507246255874634,0.49835675954818726,0.35057470202445984,0.4655172526836395,0.6231883764266968
PF07714_0.5,Q13308,6vg3_B,0.7088184952735901,0.5734767317771912,0.7122302055358887,0.8181818127632141,0.5056138038635254,0.32258063554763794,0.4676258862018585,0.7090908885002136,0.510601818561554,0.2867383658885956,0.4676258862018585,0.7636363506317139,0.6183552742004395,0.46236559748649597,0.633093535900116,0.7272727489471436
PF07714_0.5,P54753,5l6p_A,0.7066388726234436,0.5839415788650513,0.6788321137428284,0.7962962985038757,0.47503799200057983,0.2956204414367676,0.45255473256111145,0.6851851940155029,0.47190141677856445,0.2810218930244446,0.41605839133262634,0.7037037014961243,0.583081841468811,0.42335766553878784,0.569343090057373,0.7777777910232544
PF07714_0.5,Q9NYL2,6jut_A,0.7026253938674927,0.5925925970077515,0.6959459185600281,0.8474576473236084,0.39200907945632935,0.21548821032047272,0.3581081032752991,0.5762711763381958,0.39860233664512634,0.2289562225341797,0.3445945978164673,0.6610169410705566,0.6049104928970337,0.4377104341983795,0.5743243098258972,0.7627118825912476
PF07714_0.5,P37173,7dv6_A,0.6803831458091736,0.5526315569877625,0.6907894611358643,0.800000011920929,0.4792434275150299,0.28947368264198303,0.44736841320991516,0.699999988079071,0.5356295704841614,0.34210526943206787,0.5131579041481018,0.7333333492279053,0.7138151526451111,0.5427631735801697,0.7368420958518982,0.8999999761581421
PF07714_0.5,P36888,7zv9_L,0.3432004153728485,0.22325581312179565,0.3255814015865326,0.4767441749572754,0.4172443449497223,0.28604650497436523,0.41860464215278625,0.5581395626068115,0.39843207597732544,0.2906976640224457,0.3906976878643036,0.5,0.6235003471374512,0.5023255944252014,0.6604651212692261,0.7093023061752319
PF07714_0.5,P07949,6q2o_E,0.41137903928756714,0.28671327233314514,0.3916083872318268,0.5350877046585083,0.4073740839958191,0.24650350213050842,0.38111889362335205,0.5877193212509155,0.5340760946273804,0.35489511489868164,0.5104895234107971,0.719298243522644,0.7143014669418335,0.5541958212852478,0.6993007063865662,0.9035087823867798
PF07714_0.5,P53667,5hvk_A,0.6706374883651733,0.5387205481529236,0.6689189076423645,0.7966101765632629,0.4558134078979492,0.26599326729774475,0.4324324429035187,0.6610169410705566,0.5178558826446533,0.2996633052825928,0.5,0.7627118825912476,0.6833158731460571,0.5185185074806213,0.6756756901741028,0.8644067645072937
PF07714_0.5,Q16620,4at5_A,0.621661365032196,0.5204081535339355,0.6054421663284302,0.7413793206214905,0.3941482901573181,0.2380952388048172,0.3265306055545807,0.5517241358757019,0.4750295579433441,0.2789115607738495,0.442176878452301,0.6896551847457886,0.5865684747695923,0.40816327929496765,0.6122449040412903,0.7758620977401733
PF07714_0.5,P23458,5l04_A,0.6309860348701477,0.5130434632301331,0.6217391490936279,0.75,0.499366819858551,0.3065217435359955,0.48260870575904846,0.6739130616188049,0.5034782886505127,0.30434781312942505,0.447826087474823,0.739130437374115,0.4434756636619568,0.2869565188884735,0.4217391312122345,0.6304348111152649
PF07714_0.5,P35968,3v2a_R,0.3926208019256592,0.22162161767482758,0.3804347813129425,0.5945945978164673,0.5441411137580872,0.318918913602829,0.54347825050354,0.8108108043670654,0.5716179609298706,0.3675675690174103,0.554347813129425,0.7567567825317383,0.8352945446968079,0.708108127117157,0.8586956262588501,0.9729729890823364
PF07714_0.5,P29320,3fxx_A,0.7460814714431763,0.5902777910232544,0.75,0.8947368264198303,0.4112708568572998,0.2465277761220932,0.3680555522441864,0.5789473652839661,0.4863921105861664,0.2881944477558136,0.4513888955116272,0.7017543911933899,0.6413594484329224,0.4583333432674408,0.6388888955116272,0.7894737124443054
PF07714_0.5,P15056,8dgt_A,0.6180101633071899,0.46386945247650146,0.6261682510375977,0.7647058963775635,0.443157434463501,0.2610722482204437,0.3971962630748749,0.6705882549285889,0.48513078689575195,0.30069929361343384,0.4579439163208008,0.7176470756530762,0.6274332404136658,0.4871794879436493,0.6214953064918518,0.7529411911964417
PF07714_0.5,Q08345,6bsd_A,0.6260166764259338,0.5395683646202087,0.6115108132362366,0.7454545497894287,0.45784640312194824,0.2733812928199768,0.4532374143600464,0.6909090876579285,0.43415626883506775,0.25539568066596985,0.43884891271591187,0.6363636255264282,0.5974520444869995,0.4316546618938446,0.6043165326118469,0.7454545497894287
PF07714_0.5,P51813,3sxs_A,0.7068321108818054,0.5681818127632141,0.7045454382896423,0.8461538553237915,0.40310198068618774,0.24242424964904785,0.3484848439693451,0.6153846383094788,0.421275794506073,0.280303031206131,0.40909090638160706,0.5384615659713745,0.7044081091880798,0.5189393758773804,0.7121211886405945,0.8461538553237915
PF07714_0.5,P34925,6tua_A,0.7190192341804504,0.5782312750816345,0.7210884094238281,0.8793103694915771,0.40439438819885254,0.24149659276008606,0.3469387888908386,0.6034482717514038,0.4721750319004059,0.261904776096344,0.4353741407394409,0.7068965435028076,0.6272667646408081,0.4863945543766022,0.5918367505073547,0.7586206793785095
PF07714_0.5,P43405,4fl2_A,0.645440936088562,0.5567567348480225,0.6534296274185181,0.7117117047309875,0.5609793663024902,0.342342346906662,0.5379061102867126,0.8198198080062866,0.4260614514350891,0.2846846878528595,0.3971119225025177,0.5675675868988037,0.5324293971061707,0.39459457993507385,0.5090252757072449,0.6936936974525452
PF07714_0.5,O15197,7k7j_A,0.3964800238609314,0.27039626240730286,0.3598130941390991,0.5411764979362488,0.40667229890823364,0.24242424964904785,0.3785046637058258,0.6000000238418579,0.5756828188896179,0.3892773985862732,0.5373831987380981,0.8352941274642944,0.7592014670372009,0.5687645673751831,0.7570093274116516,0.9764705896377563
PF07714_0.5,O43353,8aza_A,0.6861497759819031,0.5528169274330139,0.6830986142158508,0.8392857313156128,0.4135512411594391,0.2112676054239273,0.3661971688270569,0.5892857313156128,0.4691416621208191,0.26760563254356384,0.42957746982574463,0.6785714030265808,0.7059460878372192,0.5492957830429077,0.7112675905227661,0.8571428656578064
PF07714_0.5,P11362,8jqi_B,0.6448332071304321,0.5114006400108337,0.6470588445663452,0.7377049326896667,0.39610153436660767,0.2508143186569214,0.38562092185020447,0.5573770403862,0.4345991015434265,0.2410423457622528,0.3529411852359772,0.688524603843689,0.5933035612106323,0.4267100989818573,0.5686274766921997,0.8196721076965332
PF07714_0.5,Q05397,4ny0_C,0.6773968935012817,0.5611940026283264,0.71257483959198,0.7611940503120422,0.5539761781692505,0.31343284249305725,0.538922131061554,0.8507462739944458,0.553540050983429,0.3462686538696289,0.5269461274147034,0.7761194109916687,0.5856002569198608,0.41791045665740967,0.56886225938797,0.7910447716712952
PF07714_0.5,Q9NWZ3,8dks_A,0.7008911967277527,0.5780141949653625,0.7304964661598206,0.7857142686843872,0.5123600363731384,0.3333333432674408,0.4822694957256317,0.7321428656578064,0.45567506551742554,0.2943262457847595,0.43971630930900574,0.6071428656578064,0.7765190005302429,0.5992907881736755,0.7801418304443359,0.9285714030265808
PF07714_0.5,Q04771,6eix_A,0.6243106722831726,0.5256410241127014,0.5833333134651184,0.725806474685669,0.47296658158302307,0.2884615361690521,0.4423076808452606,0.6612903475761414,0.48092883825302124,0.32692307233810425,0.44871795177459717,0.6612903475761414,0.6656030416488647,0.48076921701431274,0.6794871687889099,0.8709677457809448
PF07714_0.5,O00238,3mdy_A,0.6553968191146851,0.550000011920929,0.65625,0.71875,0.48274677991867065,0.2906250059604645,0.4312500059604645,0.71875,0.5024826526641846,0.30937498807907104,0.4749999940395355,0.703125,0.7214571237564087,0.528124988079071,0.75,0.84375
PF07714_0.5,P52333,7q6h_AAA,0.6810640096664429,0.563829779624939,0.6879432797431946,0.8214285969734192,0.43916359543800354,0.25886523723602295,0.40425533056259155,0.6428571343421936,0.5403227210044861,0.3191489279270172,0.4964539110660553,0.8214285969734192,0.6620622873306274,0.5496453642845154,0.673758864402771,0.7678571343421936
PF07714_0.5,P10398,9axm_D,0.7688668966293335,0.5859375,0.796875,0.8627451062202454,0.4848361909389496,0.3046875,0.453125,0.686274528503418,0.5026699304580688,0.2890625,0.4609375,0.8039215803146362,0.7259642481803894,0.625,0.7265625,0.843137264251709
PF07714_0.5,P07332,4dyl_A,0.9043542742729187,0.8670212626457214,0.914893627166748,0.9200000166893005,0.09509938955307007,0.050531916320323944,0.0797872319817543,0.14666666090488434,0.17305870354175568,0.06914893537759781,0.12234042584896088,0.2933333218097687,0.46742314100265503,0.2819148898124695,0.41489362716674805,0.6800000071525574
PF07714_0.5,P54762,5mjb_B,0.7120641469955444,0.5719424486160278,0.7410072088241577,0.800000011920929,0.4765092730522156,0.26618704199790955,0.4460431635379791,0.7090908885002136,0.4783250689506531,0.2949640154838562,0.4460431635379791,0.6181818246841431,0.6328261494636536,0.4748201370239258,0.6474820375442505,0.8363636136054993
PF07714_0.5,Q16288,6kzd_A,0.6581085920333862,0.5106382966041565,0.6453900933265686,0.8214285969734192,0.4115922451019287,0.23758865892887115,0.347517728805542,0.6428571343421936,0.4890264570713043,0.27659574151039124,0.4609929025173187,0.6964285969734192,0.5819610953330994,0.43262410163879395,0.6028369069099426,0.7142857313156128
PF07714_0.5,P42684,3hmi_A,0.6829285025596619,0.5597015023231506,0.6940298676490784,0.7924528121948242,0.4584900438785553,0.26492536067962646,0.41791045665740967,0.6226415038108826,0.4665168821811676,0.2537313401699066,0.4253731369972229,0.698113203048706,0.6235653162002563,0.48507463932037354,0.6567164063453674,0.7169811129570007
PF07714_0.5,P09619,3mjg_X,0.393246591091156,0.24087591469287872,0.37956205010414124,0.5555555820465088,0.5389770269393921,0.3540146052837372,0.525547444820404,0.7407407164573669,0.5855563879013062,0.4197080433368683,0.55474454164505,0.7962962985038757,0.8442438244819641,0.7007299065589905,0.8759124279022217,0.9259259104728699
PF07714_0.5,Q15375,2rei_A,0.7518606185913086,0.6209385991096497,0.7536231875419617,0.8545454740524292,0.4694412350654602,0.2743682265281677,0.4420289993286133,0.7090908885002136,0.5223131775856018,0.30685919523239136,0.4855072498321533,0.7636363506317139,0.6471261978149414,0.48736461997032166,0.6666666865348816,0.8181818127632141
PF07714_0.5,P35590,5n06_A,0.33641278743743896,0.1827957034111023,0.30434781312942505,0.5,0.44747406244277954,0.25806450843811035,0.41304346919059753,0.7222222089767456,0.4915608763694763,0.3333333432674408,0.5652173757553101,0.5555555820465088,0.6800713539123535,0.5376344323158264,0.739130437374115,0.7777777910232544
PF07714_0.5,P08631,1qcf_A,0.6638793349266052,0.5367483496665955,0.6785714030265808,0.7640449404716492,0.5454040169715881,0.34075725078582764,0.5089285969734192,0.7865168452262878,0.5363601446151733,0.3273942172527313,0.4955357015132904,0.7640449404716492,0.5830224752426147,0.4320712685585022,0.5848214030265808,0.7415730357170105
PF07714_0.5,P16234,7ram_D,0.35443273186683655,0.2283737063407898,0.3472222089767456,0.5087719559669495,0.5105003118515015,0.2975778579711914,0.5069444179534912,0.6842105388641357,0.6494194865226746,0.439446359872818,0.6388888955116272,0.8771929740905762,0.8412865400314331,0.6989619135856628,0.8680555820465088,0.9298245906829834
PF07714_0.5,Q15303,3u9u_E,0.5005550384521484,0.3282051384449005,0.4726027250289917,0.6752136945724487,0.541070282459259,0.3470085561275482,0.534246563911438,0.7692307829856873,0.42592015862464905,0.2957265079021454,0.38698631525039673,0.5982906222343445,0.6720932722091675,0.48547008633613586,0.6506849527359009,0.8974359035491943
PF07714_0.5,P42680,2lul_A,0.38282209634780884,0.32926830649375916,0.3658536672592163,0.4375,0.44206705689430237,0.2926829159259796,0.4146341383457184,0.65625,0.628078043460846,0.3841463327407837,0.6097561120986938,0.90625,0.5736013650894165,0.39024388790130615,0.5243902206420898,0.78125
PF07714_0.5,Q59H18,4yfi_C,0.7464293241500854,0.5873606204986572,0.753731369972229,0.8867924809455872,0.462313175201416,0.27137547731399536,0.41044774651527405,0.6792452931404114,0.4581593871116638,0.27137547731399536,0.44029849767684937,0.698113203048706,0.6454427242279053,0.5092936754226685,0.6716417670249939,0.7924528121948242
PF07714_0.5,P30530,5u6b_B,0.6470795273780823,0.5567010045051575,0.6413792967796326,0.7241379022598267,0.39576759934425354,0.23024055361747742,0.3379310369491577,0.6206896305084229,0.44800224900245667,0.25773194432258606,0.4137931168079376,0.6724137663841248,0.6591624617576599,0.4845360815525055,0.682758629322052,0.7758620977401733
PF07714_0.5,P07947,2hda_A,0.4411044716835022,0.23728813230991364,0.37931033968925476,0.7272727489471436,0.58598393201828,0.4237288236618042,0.5862069129943848,0.8181818127632141,0.7488887906074524,0.5423728823661804,0.7586206793785095,1.0,0.6946139335632324,0.47457626461982727,0.6896551847457886,0.8181818127632141
PF07714_0.5,O60674,4z32_A,0.6442458033561707,0.5487528443336487,0.6409090757369995,0.75,0.5476704835891724,0.3333333432674408,0.5136363506317139,0.8181818127632141,0.5397158861160278,0.3333333432674408,0.5136363506317139,0.7840909361839294,0.4646504819393158,0.31972789764404297,0.44090908765792847,0.625
PF07714_0.5,P21709,3kka_A,0.8899981379508972,0.765625,0.90625,1.0,0.35145261883735657,0.234375,0.34375,0.5,0.4816904067993164,0.296875,0.4375,0.75,0.5092188119888306,0.3125,0.46875,0.75
PF07714_0.5,P36894,2qj9_D,0.3958822786808014,0.29032257199287415,0.3695652186870575,0.5,0.3164784610271454,0.22580644488334656,0.32608696818351746,0.3333333432674408,0.5848454833030701,0.46236559748649597,0.5869565010070801,0.6111111044883728,0.7326894998550415,0.5376344323158264,0.717391312122345,0.9444444179534912
PF07714_0.5,P43403,4k2r_A,0.6907331347465515,0.5626134276390076,0.6981818079948425,0.8363636136054993,0.5387706756591797,0.3212341070175171,0.5163636207580566,0.7727272510528564,0.4442960321903229,0.2885662317276001,0.42181816697120667,0.581818163394928,0.5471392869949341,0.4083484709262848,0.5345454812049866,0.7090908885002136
PF07714_0.5,P29317,2x10_A,0.4274929165840149,0.2668067216873169,0.40336135029792786,0.5789473652839661,0.47007837891578674,0.2836134433746338,0.462184876203537,0.6631578803062439,0.5351724028587341,0.3739495873451233,0.5210084319114685,0.7368420958518982,0.7672163248062134,0.6113445162773132,0.7689075469970703,0.9157894849777222
PF07714_0.5,Q8IVT5,7jux_A,0.7044353485107422,0.5395683646202087,0.7266187071800232,0.800000011920929,0.4555817246437073,0.2589927911758423,0.4100719392299652,0.6545454263687134,0.41132718324661255,0.25539568066596985,0.3956834673881531,0.581818163394928,0.6231383085250854,0.4640287756919861,0.6402877569198608,0.7454545497894287
PF07714_0.5,P22607,1ry7_B,0.4152448773384094,0.2863849699497223,0.38679245114326477,0.5476190447807312,0.5181029438972473,0.28169015049934387,0.5094339847564697,0.8095238208770752,0.48704853653907776,0.3380281627178192,0.4245283007621765,0.6666666865348816,0.8992228507995605,0.7793427109718323,0.9339622855186462,0.976190447807312
PF07714_0.5,P21802,6v6q_B,0.6862917542457581,0.5206896662712097,0.6551724076271057,0.8448275923728943,0.4479638636112213,0.2655172348022461,0.4275861978530884,0.6206896305084229,0.46145185828208923,0.25517240166664124,0.40689656138420105,0.7068965435028076,0.6723809242248535,0.48965516686439514,0.6758620738983154,0.8448275923728943
PF07714_0.5,Q08881,4hct_A,0.7506596446037292,0.5849056839942932,0.75,0.9245283007621765,0.48751798272132874,0.29056602716445923,0.4545454680919647,0.7169811129570007,0.4567034840583801,0.28679245710372925,0.42424243688583374,0.6415094137191772,0.658447802066803,0.47547170519828796,0.6515151262283325,0.8301886916160583
PF07714_0.5,P35916,4bsj_A,0.3582025170326233,0.22535210847854614,0.30188679695129395,0.523809552192688,0.4015427231788635,0.23943662643432617,0.3962264060974121,0.5952380895614624,0.5339367389678955,0.3802816867828369,0.5377358198165894,0.7142857313156128,0.8075531125068665,0.6901408433914185,0.8113207817077637,0.8809523582458496
PF07714_0.5,P42679,1jwo_A,0.5962762832641602,0.47422680258750916,0.6041666865348816,0.6842105388641357,0.5880842208862305,0.41237112879753113,0.6041666865348816,0.7894737124443054,0.6219825148582458,0.3711340129375458,0.6041666865348816,0.8421052694320679,0.3581048548221588,0.24742268025875092,0.2708333432674408,0.5263158082962036
PF07714_0.5,P17948,5t89_Y,0.39291006326675415,0.24623115360736847,0.3691275119781494,0.5546218752861023,0.47602319717407227,0.2981574535369873,0.47651007771492004,0.680672287940979,0.5019955635070801,0.3551088869571686,0.4597315490245819,0.6470588445663452,0.8186326026916504,0.6884422302246094,0.8154362440109253,0.9327731132507324
PF07714_0.5,Q12852,5cen_A,0.7159594893455505,0.5871886014938354,0.7214285731315613,0.8214285969734192,0.43702396750450134,0.24555160105228424,0.40714284777641296,0.6428571343421936,0.4637545645236969,0.24911032617092133,0.40714284777641296,0.75,0.6637090444564819,0.5195729732513428,0.699999988079071,0.8214285969734192
PF07714_0.5,P41240,1byg_A,0.7156364321708679,0.5731707215309143,0.772357702255249,0.8367347121238708,0.474163293838501,0.24796748161315918,0.43089431524276733,0.7755101919174194,0.4816611707210541,0.28455284237861633,0.4471544623374939,0.7142857313156128,0.7233747839927673,0.5609756112098694,0.7804877758026123,0.8163265585899353
PF07714_0.5,P29376,7nx0_B,0.3692478537559509,0.27242523431777954,0.36000001430511475,0.46666666865348816,0.2588983476161957,0.1661129593849182,0.23999999463558197,0.36666667461395264,0.35005253553390503,0.21926909685134888,0.31333333253860474,0.5166666507720947,0.5211224555969238,0.35880398750305176,0.5133333206176758,0.6666666865348816
