Model_name,uniprot,pdb_chain,local_AUC,local_P@L,local_P@L2,local_P@L5,short_AUC,short_P@L,short_P@L2,short_P@L5,medium_AUC,medium_P@L,medium_P@L2,medium_P@L5,long_AUC,long_P@L,long_P@L2,long_P@L5
PF08397_CL0145_0.9,Q9UHR4,2kxc_A,0.5592523217201233,0.3283582031726837,0.5151515007019043,0.8461538553237915,0.5518403053283691,0.35820895433425903,0.5757575631141663,0.692307710647583,0.7088013291358948,0.46268656849861145,0.6969696879386902,1.0,0.60556960105896,0.447761207818985,0.5757575631141663,0.8461538553237915
PF08397_CL0145_0.9,Q9UQB8,1y2o_A,0.9070137739181519,0.824999988079071,0.9083333611488342,0.9791666865348816,0.12731482088565826,0.05833333358168602,0.10833333432674408,0.1666666716337204,0.2208680659532547,0.08749999850988388,0.17499999701976776,0.3541666567325592,0.3274553418159485,0.18333333730697632,0.3166666626930237,0.4791666567325592
PF09325_CL0145_0.9,Q86XE0,6e8r_A,0.7765812277793884,0.6619718074798584,0.7887324094772339,0.8571428656578064,0.3380511403083801,0.1690140813589096,0.3239436745643616,0.5714285969734192,0.5090199708938599,0.3380281627178192,0.5070422291755676,0.75,0.3732887804508209,0.28169015049934387,0.3802816867828369,0.3928571343421936
PF09325_CL0145_0.9,Q9Y5X3,8afz_B,0.8992748260498047,0.8377659320831299,0.9042553305625916,0.9733333587646484,0.20408937335014343,0.1143617033958435,0.1702127605676651,0.3199999928474426,0.40584850311279297,0.2047872394323349,0.3617021143436432,0.6399999856948853,0.47225457429885864,0.32446807622909546,0.4680851101875305,0.6133333444595337
PF09325_CL0145_0.9,Q13596,8afz_A,0.8506202697753906,0.8057742714881897,0.8526315689086914,0.9078947305679321,0.18145695328712463,0.08661417663097382,0.13684210181236267,0.30263158679008484,0.39663296937942505,0.20734907686710358,0.34210526943206787,0.6315789222717285,0.47797927260398865,0.3097112774848938,0.44736841320991516,0.6842105388641357
PF10456_CL0145_0.9,Q9Y5X1,2raj_A,0.8348903656005859,0.746073305606842,0.8429319262504578,0.9210526347160339,0.26416876912117004,0.13874346017837524,0.23036649823188782,0.40789473056793213,0.304826945066452,0.1596858650445938,0.27225130796432495,0.4736842215061188,0.3393261432647705,0.21727748215198517,0.32460734248161316,0.5
PF10456_CL0145_0.9,Q8WV41,4akv_A,0.8597265481948853,0.782608687877655,0.854651153087616,0.9275362491607666,0.29341912269592285,0.1507246345281601,0.2616279125213623,0.4057970941066742,0.30731815099716187,0.15362319350242615,0.26744186878204346,0.52173912525177,0.37016230821609497,0.2666666805744171,0.36627906560897827,0.47826087474823
PF08513_CL0561_0.9,P43034,8ptk_1,0.6186630129814148,0.43283581733703613,0.6517412662506104,0.762499988079071,0.6131651997566223,0.3805970251560211,0.606965184211731,0.887499988079071,0.7817339897155762,0.6019900441169739,0.8109452724456787,0.925000011920929,0.7181987166404724,0.5472636818885803,0.7562189102172852,0.8500000238418579
PF08513_CL0561_0.9,O60907,2xtc_A,0.5733014345169067,0.6351351141929626,0.5405405163764954,0.5714285969734192,0.12732122838497162,0.054054055362939835,0.0810810774564743,0.2142857164144516,0.23280057311058044,0.10810811072587967,0.21621622145175934,0.3571428656578064,0.1684771329164505,0.18918919563293457,0.1621621549129486,0.2142857164144516
PF08513_CL0561_0.9,Q9NWU2,7nsc_H,0.6955798864364624,0.6329113841056824,0.6708860993385315,0.8387096524238586,0.3234892189502716,0.15189872682094574,0.27848100662231445,0.5483871102333069,0.32061702013015747,0.1582278460264206,0.27848100662231445,0.5161290168762207,0.2620035409927368,0.16455696523189545,0.2151898741722107,0.4193548262119293
PF08513_CL0561_0.9,Q96S59,7nsc_A,0.6523175239562988,0.5253623127937317,0.6449275612831116,0.800000011920929,0.43756407499313354,0.28260868787765503,0.39855071902275085,0.5636363625526428,0.35376617312431335,0.26811593770980835,0.3188405930995941,0.4545454680919647,0.5205284357070923,0.36231884360313416,0.5144927501678467,0.7090908885002136
PF09398_CL0561_0.9,O95684,2d68_B,0.6877965331077576,0.6363636255264282,0.6842105388641357,0.6666666865348816,0.3186587393283844,0.20779220759868622,0.28947368264198303,0.5333333611488342,0.17572417855262756,0.12987013161182404,0.1315789520740509,0.2666666805744171,0.10938306897878647,0.06493506580591202,0.07894736528396606,0.13333334028720856
PF02136_CL0051_0.9,Q9UN86,5drv_A,0.5013164281845093,0.42748090624809265,0.5076923370361328,0.5384615659713745,0.5318138599395752,0.3206106722354889,0.4769230782985687,0.7692307829856873,0.6041860580444336,0.4351145029067993,0.5846154093742371,0.7692307829856873,0.45823439955711365,0.35877862572669983,0.4769230782985687,0.4615384638309479
PF02136_CL0051_0.9,Q9UBU9,6e5u_A,0.5854724049568176,0.43067845702171326,0.5621301531791687,0.7611940503120422,0.3315046429634094,0.19764012098312378,0.2958579957485199,0.4776119291782379,0.3954940438270569,0.23598819971084595,0.3550295829772949,0.5373134613037109,0.6187146306037903,0.4336283206939697,0.5917159914970398,0.8656716346740723
PF02136_CL0051_0.9,Q9UKK6,1jkg_A,0.7289535999298096,0.5827338099479675,0.7681159377098083,0.8518518805503845,0.5148674249649048,0.28776979446411133,0.47826087474823,0.7777777910232544,0.624742865562439,0.41726619005203247,0.6231883764266968,0.8148148059844971,0.5538731813430786,0.3956834673881531,0.5362318754196167,0.7777777910232544
PF02136_CL0051_0.9,P61970,1gy5_B,0.7237268090248108,0.5322580933570862,0.7419354915618896,0.8333333134651184,0.6445053219795227,0.3790322542190552,0.6612903475761414,0.9166666865348816,0.7116693258285522,0.47580644488334656,0.7580645084381104,0.9166666865348816,0.6680691838264465,0.4516128897666931,0.6935483813285828,0.9166666865348816
PF04280_CL0051_0.9,O43615,2cw9_A,0.7247251272201538,0.5454545617103577,0.7272727489471436,0.8857142925262451,0.4152097702026367,0.20454545319080353,0.3636363744735718,0.6857143044471741,0.4779592454433441,0.2954545319080353,0.4318181872367859,0.7428571581840515,0.48174214363098145,0.3636363744735718,0.47727271914482117,0.6571428775787354
PF04280_CL0051_0.9,Q9BRJ2,6zm6_d,0.46256303787231445,0.39382240176200867,0.5116279125213623,0.47058823704719543,0.3194549083709717,0.14671814441680908,0.26356589794158936,0.5098039507865906,0.41199350357055664,0.23552124202251434,0.39534884691238403,0.6078431606292725,0.47505393624305725,0.31660231947898865,0.44961240887641907,0.6078431606292725
PF00333_CL0196_0.9,P82675,6rw4_D,0.5450475215911865,0.4693877696990967,0.5380116701126099,0.5882353186607361,0.2923479676246643,0.18658892810344696,0.2514619827270508,0.4117647111415863,0.40738630294799805,0.23906706273555756,0.3684210479259491,0.6176470518112183,0.3875889778137207,0.2565597593784332,0.3742690086364746,0.5147058963775635
PF00333_CL0196_0.9,P15880,4v6x_AC,0.5521774888038635,0.4292035400867462,0.5309734344482422,0.7333333492279053,0.29636555910110474,0.21238937973976135,0.2654867172241211,0.35555556416511536,0.3677564561367035,0.2654867172241211,0.389380544424057,0.42222222685813904,0.389525830745697,0.24778760969638824,0.32743361592292786,0.6000000238418579
PF04098_CL0196_0.9,P43351,8bjm_B,0.6240320205688477,0.49732619524002075,0.6129032373428345,0.7567567825317383,0.4105297923088074,0.2192513346672058,0.35483869910240173,0.6756756901741028,0.5448382496833801,0.3475935757160187,0.5483871102333069,0.7027027010917664,0.5123384594917297,0.3743315637111664,0.5161290168762207,0.6756756901741028
PF16482_CL0196_0.9,O95793,6htu_A,0.7240762114524841,0.6052631735801697,0.7105262875556946,0.7333333492279053,0.6047147512435913,0.3815789520740509,0.5526315569877625,0.8666666746139526,0.7279866933822632,0.5789473652839661,0.7368420958518982,0.8666666746139526,0.557607114315033,0.34210526943206787,0.6052631735801697,0.7333333492279053
PF13691_CL0381_0.9,Q9BQ52,8cbl_E,0.6603490710258484,0.5289017558097839,0.6531791687011719,0.7681159377098083,0.3808038830757141,0.21387283504009247,0.33236995339393616,0.6014492511749268,0.4553096890449524,0.28901734948158264,0.42774567008018494,0.6739130616188049,0.669157862663269,0.5115606784820557,0.6734104156494141,0.7971014380455017
PF16123_CL0381_0.9,Q16775,1qh3_A,0.7271093130111694,0.5461538434028625,0.7461538314819336,0.9038461446762085,0.5966209173202515,0.3499999940395355,0.5461538434028625,0.9230769276618958,0.7001160383224487,0.48461538553237915,0.7384615540504456,0.9038461446762085,0.6634248495101929,0.5230769515037537,0.6615384817123413,0.807692289352417
PF16661_CL0381_0.9,Q5TA45,7ycx_K,0.6309080123901367,0.4847457706928253,0.6203389763832092,0.7627118825912476,0.44886264204978943,0.2559322118759155,0.41694915294647217,0.6610169410705566,0.4020534157752991,0.2288135588169098,0.3627118766307831,0.6101694703102112,0.5087786316871643,0.35423728823661804,0.511864423751831,0.694915235042572
PF16661_CL0381_0.9,Q9NV88,7ycx_I,0.6271032094955444,0.4739336371421814,0.6139240264892578,0.7777777910232544,0.4187585413455963,0.24486571550369263,0.37974682450294495,0.6349206566810608,0.41006040573120117,0.23538704216480255,0.3860759437084198,0.6111111044883728,0.4333357810974121,0.31437599658966064,0.4113923907279968,0.5555555820465088
PF16661_CL0381_0.9,Q9P2I0,6v4x_I,0.6061679124832153,0.47647058963775635,0.5843137502670288,0.7352941036224365,0.39358001947402954,0.23529411852359772,0.35686275362968445,0.5784313678741455,0.4251789450645447,0.239215686917305,0.38823530077934265,0.656862735748291,0.5027256608009338,0.364705890417099,0.5058823823928833,0.6470588445663452
PF02735_CL0616_0.9,P13010,6zhe_C,0.6002255082130432,0.5333333611488342,0.59375,0.673758864402771,0.31352895498275757,0.16737589240074158,0.2869318127632141,0.4893617033958435,0.27632731199264526,0.14751772582530975,0.2443181872367859,0.41134750843048096,0.5232806205749512,0.36312055587768555,0.5170454382896423,0.6595744490623474
PF02735_CL0616_0.9,P12956,8rd4_E,0.6526743173599243,0.5214285850524902,0.6428571343421936,0.7767857313156128,0.31381165981292725,0.18392856419086456,0.3035714328289032,0.4642857015132904,0.3249475657939911,0.1785714328289032,0.30000001192092896,0.5089285969734192,0.49655333161354065,0.33571428060531616,0.4821428656578064,0.6785714030265808
PF07744_CL0616_0.9,Q9BTC0,4l7x_A,0.6184612512588501,0.5517241358757019,0.5862069129943848,0.7272727489471436,0.5720123648643494,0.36206895112991333,0.5862069129943848,0.7272727489471436,0.5593367218971252,0.32758620381355286,0.517241358757019,0.7272727489471436,0.5723829865455627,0.36206895112991333,0.5517241358757019,0.8181818127632141
PF07744_CL0616_0.9,Q96T58,4p6q_A,0.7302839159965515,0.5944055914878845,0.7692307829856873,0.859649121761322,0.5012830495834351,0.25874125957489014,0.4615384638309479,0.8070175647735596,0.593572735786438,0.33916082978248596,0.6013985872268677,0.8421052694320679,0.7647627592086792,0.5944055914878845,0.8181818127632141,0.9122806787490845
PF07744_CL0616_0.9,Q92576,6q2v_A,0.5362754464149475,0.42465752363204956,0.5205479264259338,0.6551724076271057,0.25013309717178345,0.13698630034923553,0.232876718044281,0.37931033968925476,0.17282040417194366,0.1164383590221405,0.1780821979045868,0.27586206793785095,0.34903326630592346,0.30136987566947937,0.34246575832366943,0.37931033968925476
PF07744_CL0616_0.9,Q96T37,7z27_A,0.5846185088157654,0.43023255467414856,0.6162790656089783,0.6764705777168274,0.3027006983757019,0.1860465109348297,0.3139534890651703,0.44117647409439087,0.26237016916275024,0.1744185984134674,0.25581395626068115,0.38235294818878174,0.4420662522315979,0.3139534890651703,0.41860464215278625,0.5882353186607361
PF11232_CL0616_0.9,Q71SY5,7emf_Y,0.5752739906311035,0.4523809552192688,0.5714285969734192,0.6904761791229248,0.1348714977502823,0.10000000149011612,0.12380952388048172,0.1666666716337204,0.2846655249595642,0.17142857611179352,0.2571428716182709,0.4285714328289032,0.708541214466095,0.5666666626930237,0.7428571581840515,0.8095238208770752
PF08212_CL0116_0.9,P05090,2hzq_A,0.5768209099769592,0.349693238735199,0.5925925970077515,0.84375,0.5833345651626587,0.34355828166007996,0.5925925970077515,0.84375,0.7238861322402954,0.5092024803161621,0.7530864477157593,0.875,0.5095216035842896,0.33128833770751953,0.4938271641731262,0.65625
PF08768_CL0116_0.9,Q8WY91,3ia8_A,0.4149784445762634,0.25,0.3589743673801422,0.6451612710952759,0.6449076533317566,0.45512819290161133,0.6153846383094788,0.8064516186714172,0.7675637006759644,0.5897436141967773,0.7948718070983887,0.9354838728904724,0.49370962381362915,0.35256409645080566,0.4743589758872986,0.6451612710952759
PF11032_CL0116_0.9,O95445,2wew_A,0.5734500885009766,0.4000000059604645,0.5882353186607361,0.7058823704719543,0.5825607180595398,0.38823530077934265,0.5647059082984924,0.8235294222831726,0.589941680431366,0.42941176891326904,0.5882353186607361,0.8235294222831726,0.42247432470321655,0.3294117748737335,0.4000000059604645,0.5588235259056091
PF00219_CL0547_0.9,P22692,2dsq_A,0.6906956434249878,0.5604395866394043,0.6888889074325562,0.8333333134651184,0.3424949049949646,0.23076923191547394,0.35555556416511536,0.3888888955116272,0.47710689902305603,0.37362638115882874,0.46666666865348816,0.5555555820465088,0.3786301016807556,0.2527472674846649,0.31111112236976624,0.5555555820465088
PF00219_CL0547_0.9,P08833,2dsq_G,0.5489930510520935,0.45205479860305786,0.5555555820465088,0.5714285969734192,0.452902615070343,0.3287671208381653,0.4444444477558136,0.5714285969734192,0.4695154130458832,0.3561643958091736,0.4444444477558136,0.6428571343421936,0.26264530420303345,0.1780821979045868,0.25,0.2857142984867096
PF00219_CL0547_0.9,Q92743,3num_A,0.5983647108078003,0.4263157844543457,0.5789473652839661,0.7368420958518982,0.6499038934707642,0.42105263471603394,0.6421052813529968,0.8947368264198303,0.5910672545433044,0.4000000059604645,0.5684210658073425,0.8421052694320679,0.6278508901596069,0.46315789222717285,0.6421052813529968,0.8157894611358643
PF00219_CL0547_0.9,P24592,1rmj_A,0.42148733139038086,0.420560747385025,0.3396226465702057,0.4285714328289032,0.4026916027069092,0.25233644247055054,0.4150943458080292,0.4761904776096344,0.3852970004081726,0.32710281014442444,0.37735849618911743,0.523809552192688,0.2429056614637375,0.20560747385025024,0.18867924809455872,0.3333333432674408
PF00219_CL0547_0.9,Q16270,8ivd_C,0.5544488430023193,0.43478259444236755,0.5263158082962036,0.695652186870575,0.6257826685905457,0.4434782564640045,0.6140350699424744,0.8260869383811951,0.6539375185966492,0.417391300201416,0.5964912176132202,0.9130434989929199,0.4995768666267395,0.365217387676239,0.45614033937454224,0.695652186870575
PF00219_CL0547_0.9,P83110,4ri0_A,0.5435808897018433,0.3888888955116272,0.5424836874008179,0.688524603843689,0.5497890114784241,0.3202614486217499,0.5359477400779724,0.7868852615356445,0.59215247631073,0.4084967374801636,0.5947712659835815,0.8196721076965332,0.617339551448822,0.43790850043296814,0.6209150552749634,0.7704917788505554
PF00219_CL0547_0.9,P17936,7wrq_B,0.4525538980960846,0.371257483959198,0.4457831382751465,0.4848484992980957,0.408741295337677,0.257485032081604,0.39759036898612976,0.5151515007019043,0.4140503406524658,0.2934131622314453,0.3734939694404602,0.5454545617103577,0.2518647313117981,0.15568862855434418,0.21686747670173645,0.42424243688583374
PF00219_CL0547_0.9,P18065,2h7t_A,0.27935492992401123,0.2710280418395996,0.2641509473323822,0.2857142984867096,0.2860485911369324,0.15887850522994995,0.2830188572406769,0.4285714328289032,0.24455897510051727,0.22429905831813812,0.24528302252292633,0.190476194024086,0.16133631765842438,0.10280373692512512,0.16981132328510284,0.190476194024086
PF00757_CL0547_0.9,Q15303,3u9u_E,0.4980955719947815,0.33675214648246765,0.482876718044281,0.6837607026100159,0.4953661561012268,0.3589743673801422,0.4794520437717438,0.6239316463470459,0.414031445980072,0.27008548378944397,0.4041095972061157,0.5555555820465088,0.6143353581428528,0.4444444477558136,0.6095890402793884,0.7863247990608215
PF14843_CL0547_0.9,Q15303,3u9u_E,0.4980955719947815,0.33675214648246765,0.482876718044281,0.6837607026100159,0.4953661561012268,0.3589743673801422,0.4794520437717438,0.6239316463470459,0.414031445980072,0.27008548378944397,0.4041095972061157,0.5555555820465088,0.6143353581428528,0.4444444477558136,0.6095890402793884,0.7863247990608215
PF15913_CL0547_0.9,Q2MKA7,4bsr_D,0.4857587218284607,0.375,0.48076921701431274,0.6499999761581421,0.7826719880104065,0.557692289352417,0.807692289352417,1.0,0.6225120425224304,0.42307692766189575,0.6346153616905212,0.800000011920929,0.1816115826368332,0.1538461595773697,0.19230769574642181,0.15000000596046448
PF15913_CL0547_0.9,Q6UXX9,8xum_B,0.5847776532173157,0.35922330617904663,0.5686274766921997,0.800000011920929,0.7739818692207336,0.5922330021858215,0.7647058963775635,0.949999988079071,0.6647384166717529,0.4563106894493103,0.6666666865348816,0.949999988079071,0.18923363089561462,0.1553398072719574,0.23529411852359772,0.25
PF01534_CL0192_0.5,Q9H461,8x0t_A,0.5852936506271362,0.5126050710678101,0.5932203531265259,0.6086956262588501,0.2207162082195282,0.1764705926179886,0.16949152946472168,0.260869562625885,0.19791758060455322,0.15126051008701324,0.23728813230991364,0.17391304671764374,0.4416508078575134,0.3529411852359772,0.4406779706478119,0.5652173757553101
PF01534_CL0192_0.5,O60353,8jhb_R,0.7317507266998291,0.6916167736053467,0.7245509028434753,0.7727272510528564,0.24152562022209167,0.14371258020401,0.20958083868026733,0.3787878751754761,0.17862150073051453,0.113772451877594,0.16766467690467834,0.21212121844291687,0.4939816892147064,0.3083832263946533,0.4910179674625397,0.6515151262283325
PF01534_CL0192_0.5,Q9ULV1,8wma_A,0.7716537714004517,0.7368420958518982,0.7577639818191528,0.828125,0.2798673212528229,0.17956656217575073,0.25465837121009827,0.390625,0.1768326759338379,0.08978328108787537,0.17391304671764374,0.28125,0.3829445242881775,0.28792569041252136,0.35403725504875183,0.53125
PF01534_CL0192_0.5,Q9ULW2,7x8q_A,0.657442569732666,0.5798319578170776,0.694915235042572,0.782608687877655,0.2700551748275757,0.19327731430530548,0.23728813230991364,0.3478260934352875,0.2069351226091385,0.1428571492433548,0.22033898532390594,0.260869562625885,0.4568447172641754,0.36974790692329407,0.49152541160583496,0.47826087474823
PF01534_CL0192_0.5,Q99835,6xbk_R,0.7327992916107178,0.6987179517745972,0.7564102411270142,0.774193525314331,0.21029958128929138,0.1388888955116272,0.19658119976520538,0.2795698940753937,0.20081827044487,0.12820513546466827,0.17094017565250397,0.29032257199287415,0.3735523819923401,0.25427350401878357,0.3589743673801422,0.5053763389587402
PF01534_CL0192_0.5,Q14332,7x8p_A,0.6661393642425537,0.5555555820465088,0.6896551847457886,0.739130437374115,0.25706976652145386,0.16239316761493683,0.22413793206214905,0.3478260934352875,0.22451408207416534,0.1538461595773697,0.2586206793785095,0.17391304671764374,0.43252429366111755,0.3504273593425751,0.43103447556495667,0.47826087474823
PF01534_CL0192_0.5,Q9UP38,8j9n_B,0.737908661365509,0.6853932738304138,0.7471910119056702,0.7887324094772339,0.2017027884721756,0.14325842261314392,0.19662921130657196,0.26760563254356384,0.20676741003990173,0.10674156993627548,0.16853933036327362,0.3239436745643616,0.4181598722934723,0.28651684522628784,0.40449437499046326,0.5492957830429077
PF01534_CL0192_0.5,Q13467,6ww2_R,0.8201457858085632,0.792941153049469,0.8207547068595886,0.8470588326454163,0.18520167469978333,0.10588235408067703,0.17924527823925018,0.24705882370471954,0.18426337838172913,0.11764705926179886,0.16981132328510284,0.25882354378700256,0.34571295976638794,0.24470588564872742,0.33018869161605835,0.4588235318660736
PF01534_CL0192_0.5,O75084,9epo_A,0.7308614253997803,0.6907514333724976,0.7456647157669067,0.739130437374115,0.26102474331855774,0.15317918360233307,0.22543352842330933,0.36231884360313416,0.20486517250537872,0.12427745759487152,0.18497109413146973,0.28985506296157837,0.42137202620506287,0.3005780279636383,0.4393063485622406,0.52173912525177
PF03006_CL0192_0.5,Q96A54,6ks0_A,0.7847456336021423,0.7377622127532959,0.8041958212852478,0.8245614171028137,0.18709364533424377,0.09440559148788452,0.1678321659564972,0.28070175647735596,0.30470457673072815,0.21328671276569366,0.2657342553138733,0.4035087823867798,0.4993841052055359,0.3356643319129944,0.4965035021305084,0.6842105388641357
PF03006_CL0192_0.5,Q86V24,5lx9_A,0.8211033940315247,0.7632508873939514,0.8226950168609619,0.8928571343421936,0.1993519365787506,0.10600706934928894,0.1631205677986145,0.3214285671710968,0.32573992013931274,0.20141342282295227,0.2978723347187042,0.4642857015132904,0.489610493183136,0.33922260999679565,0.4893617033958435,0.6428571343421936
PF05296_CL0192_0.5,Q9NYV7,9kpe_R,0.8512225151062012,0.7977941036224365,0.8529411554336548,0.9259259104728699,0.14318078756332397,0.08088235557079315,0.13235294818878174,0.20370370149612427,0.33854255080223083,0.18014705181121826,0.33088234066963196,0.48148149251937866,0.4975876212120056,0.38235294818878174,0.4779411852359772,0.5925925970077515
PF05296_CL0192_0.5,P59540,7xp4_R,0.8186073303222656,0.7725752592086792,0.818791925907135,0.8644067645072937,0.147646963596344,0.07023411244153976,0.12751677632331848,0.23728813230991364,0.2587921917438507,0.12709030508995056,0.2281879186630249,0.4067796468734741,0.38099828362464905,0.284280925989151,0.38926175236701965,0.47457626461982727
PF05296_CL0192_0.5,Q9NYV8,9ij9_R,0.8102132081985474,0.7816901206970215,0.8028169274330139,0.8392857313156128,0.14771899580955505,0.06690140813589096,0.11971831321716309,0.2678571343421936,0.17398610711097717,0.09507042169570923,0.1619718372821808,0.2678571343421936,0.3619347810745239,0.26408451795578003,0.3380281627178192,0.4642857015132904
PF05875_CL0192_0.5,Q9NUN7,6g7o_A,0.7820273041725159,0.7371428608894348,0.7599999904632568,0.8428571224212646,0.2304716855287552,0.11142857372760773,0.18285714089870453,0.37142857909202576,0.38416212797164917,0.21714285016059875,0.34857141971588135,0.5428571701049805,0.6060657501220703,0.39142856001853943,0.5657142996788025,0.8999999761581421
PF13965_CL0192_0.5,Q8NBJ9,7y68_A,0.7151550650596619,0.6384615302085876,0.7107692360877991,0.807692289352417,0.21445730328559875,0.127692312002182,0.1846153885126114,0.32307693362236023,0.2041459083557129,0.13230769336223602,0.20307692885398865,0.2769230902194977,0.5928553342819214,0.4092307686805725,0.5692307949066162,0.807692289352417
PF13965_CL0192_0.5,Q9NXL6,8jun_A,0.6866260766983032,0.6179941296577454,0.6932153105735779,0.7333333492279053,0.21277418732643127,0.12979350984096527,0.1946902722120285,0.3037036955356598,0.2033785581588745,0.11061947047710419,0.19764012098312378,0.2888889014720917,0.6091890931129456,0.4174041152000427,0.5870206356048584,0.8296296000480652
PF00467_CL0010_0.5,P61254,4ug0_LY,0.7078443765640259,0.5597015023231506,0.7313432693481445,0.7692307829856873,0.43346333503723145,0.20895522832870483,0.38805970549583435,0.692307710647583,0.488914430141449,0.29104477167129517,0.447761207818985,0.7307692170143127,0.3714025318622589,0.19402985274791718,0.3283582031726837,0.6153846383094788
PF00467_CL0010_0.5,P62701,4v6x_AE,0.6195942759513855,0.4524714946746826,0.6106870174407959,0.7884615659713745,0.5897216200828552,0.35741445422172546,0.580152690410614,0.8653846383094788,0.684272825717926,0.44486692547798157,0.7099236845970154,0.9038461446762085,0.5119176506996155,0.32319390773773193,0.4656488597393036,0.7884615659713745
PF00467_CL0010_0.5,Q96A35,6vlz_V,0.46988430619239807,0.3446601927280426,0.446601927280426,0.6097561120986938,0.4349265694618225,0.25242719054222107,0.3980582654476166,0.6585366129875183,0.5154899954795837,0.276699036359787,0.49514561891555786,0.7560975551605225,0.4348953664302826,0.23786407709121704,0.3786407709121704,0.6829268336296082
PF00467_CL0010_0.5,P61353,4ug0_LZ,0.6776381134986877,0.5111111402511597,0.641791045665741,0.9259259104728699,0.3676449954509735,0.192592591047287,0.28358209133148193,0.5185185074806213,0.536116898059845,0.3333333432674408,0.4776119291782379,0.8148148059844971,0.5460597276687622,0.4000000059604645,0.46268656849861145,0.7407407164573669
PF00467_CL0010_0.5,P22090,5aj0_BE,0.6332654356956482,0.4474708139896393,0.609375,0.843137264251709,0.5821496248245239,0.3618676960468292,0.5625,0.8627451062202454,0.7069932222366333,0.4474708139896393,0.734375,0.9411764740943909,0.44246888160705566,0.3151750862598419,0.390625,0.6078431606292725
PF00467_CL0010_0.5,Q92917,7qtt_G,0.7644327282905579,0.7164179086685181,0.7878788113594055,0.8461538553237915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
