local_AUC,local_P@L,local_P@L2,local_P@L5,short_AUC,short_P@L,short_P@L2,short_P@L5,medium_AUC,medium_P@L,medium_P@L2,medium_P@L5,long_AUC,long_P@L,long_P@L2,long_P@L5,Model,Type,uniprot,PDB_Chain,Head,APC
0.6038997173309326,0.4474708139896393,0.5859375,0.8039215803146362,0.5159164667129517,0.29182878136634827,0.46875,0.8039215803146362,0.5786828398704529,0.3774318993091583,0.5390625,0.8235294222831726,0.41260093450546265,0.24902723729610443,0.3671875,0.6274510025978088,PF00467_CL0010_0.5,pretrained,P22090,5aj0_BE,L33H19,True
0.5670900344848633,0.4372623562812805,0.572519063949585,0.7115384340286255,0.5123587846755981,0.2775665521621704,0.4656488597393036,0.807692289352417,0.5694102644920349,0.3878327012062073,0.5343511700630188,0.7884615659713745,0.43643492460250854,0.2775665521621704,0.40458014607429504,0.6153846383094788,PF00467_CL0010_0.5,pretrained,P62701,4v6x_AE,L33H19,True
0.42566293478012085,0.33980581164360046,0.40776699781417847,0.4878048896789551,0.3207513391971588,0.18446601927280426,0.291262149810791,0.5365853905677795,0.4259050488471985,0.2330097109079361,0.3883495032787323,0.6097561120986938,0.24876241385936737,0.16019417345523834,0.26213592290878296,0.2926829159259796,PF00467_CL0010_0.5,pretrained,Q96A35,6vlz_V,L33H19,True
0.6959208846092224,0.5697329640388489,0.6785714030265808,0.7910447716712952,0.37610167264938354,0.1928783357143402,0.3154761791229248,0.611940324306488,0.47371238470077515,0.3026706278324127,0.4285714328289032,0.6865671873092651,0.5697281956672668,0.42729970812797546,0.5654761791229248,0.6567164063453674,PF00478_CL0036_0.5,pretrained,P36959,2ble_A,L33H19,True
0.6135592460632324,0.5478615164756775,0.5795918107032776,0.7244898080825806,0.404572069644928,0.2158859521150589,0.3551020324230194,0.6632652878761292,0.5181301832199097,0.34419551491737366,0.48571428656578064,0.6836734414100647,0.5081580281257629,0.3747454285621643,0.5102040767669678,0.6224489808082581,PF00478_CL0036_0.5,pretrained,P20839,7rfg_A,L33H19,True
0.6059641242027283,0.5376781821250916,0.563265323638916,0.6836734414100647,0.4043712615966797,0.2158859521150589,0.36734694242477417,0.6224489808082581,0.4877501428127289,0.3177189528942108,0.4612244963645935,0.6734693646430969,0.45725125074386597,0.3340122103691101,0.4693877696990967,0.5612244606018066,PF00478_CL0036_0.5,pretrained,P12268,8g8f_A,L33H19,True
0.7051275968551636,0.5798816680908203,0.6804733872413635,0.8507462739944458,0.413016140460968,0.22189348936080933,0.37278106808662415,0.6268656849861145,0.466871440410614,0.29289939999580383,0.4378698170185089,0.6567164063453674,0.6007323861122131,0.4467455744743347,0.6094674468040466,0.7164179086685181,PF00478_CL0036_0.5,pretrained,Q9P2T1,2a7r_A,L33H19,True
0.6016810536384583,0.4920634925365448,0.6276595592498779,0.6486486196517944,0.25679096579551697,0.14814814925193787,0.19148936867713928,0.4054054021835327,0.5039392709732056,0.29629629850387573,0.478723406791687,0.7567567825317383,0.5115455985069275,0.37566137313842773,0.5,0.6756756901741028,PF00567_CL0010_0.5,pretrained,Q9H7E2,9cah_B,L33H19,True
0.6663351655006409,0.5270018577575684,0.641791045665741,0.8598130941390991,0.4321698546409607,0.24581006169319153,0.4029850661754608,0.5887850522994995,0.5039385557174683,0.3147113621234894,0.49253731966018677,0.6915887594223022,0.6615422964096069,0.4804469347000122,0.6791045069694519,0.8130841255187988,PF00567_CL0010_0.5,pretrained,Q7KZF4,3bdl_A,L33H19,True
0.691116452217102,0.5396039485931396,0.7029703259468079,0.800000011920929,0.4559536874294281,0.2772277295589447,0.4554455578327179,0.625,0.45273226499557495,0.2970297038555145,0.42574256658554077,0.625,0.6857010126113892,0.5198019742965698,0.6831682920455933,0.8500000238418579,PF00567_CL0010_0.5,pretrained,Q9BXT4,5m9n_A,L33H19,True
0.6492007970809937,0.6790123581886292,0.625,0.75,0.6147453784942627,0.37037035822868347,0.6000000238418579,0.875,0.5237919092178345,0.2839506268501282,0.44999998807907104,0.8125,0.48756885528564453,0.34567901492118835,0.5,0.6875,PF00567_CL0010_0.5,pretrained,Q8NAT2,3s93_B,L33H19,True
0.4109306335449219,0.38823530077934265,0.4285714328289032,0.4117647111415863,0.5494629144668579,0.30588236451148987,0.5476190447807312,0.7647058963775635,0.6263762712478638,0.4000000059604645,0.6428571343421936,0.7647058963775635,0.4373237192630768,0.364705890417099,0.4285714328289032,0.47058823704719543,PF00567_CL0010_0.5,pretrained,Q9BXT8,2eqk_A,L33H19,True
0.5823498964309692,0.5384615659713745,0.5897436141967773,0.6666666865348816,0.5625026226043701,0.3205128312110901,0.5384615659713745,0.7333333492279053,0.5877491235733032,0.3333333432674408,0.5897436141967773,0.8666666746139526,0.4686696529388428,0.3076923191547394,0.4615384638309479,0.6000000238418579,PF00567_CL0010_0.5,pretrained,Q8NHU6,3rco_B,L33H19,True
0.740881085395813,0.611940324306488,0.8181818127632141,0.8461538553237915,0.4109925329685211,0.26865673065185547,0.3333333432674408,0.7692307829856873,0.4266907274723053,0.23880596458911896,0.39393940567970276,0.5384615659713745,0.1159648522734642,0.13432836532592773,0.1818181872367859,0.0,PF00626_CL0092_0.9,pretrained,O95425,2k6m_S,L33H19,True
0.591701090335846,0.4746921956539154,0.5780822038650513,0.7054794430732727,0.2609461545944214,0.17236661911010742,0.25205478072166443,0.3493150770664215,0.28854987025260925,0.19288645684719086,0.27945205569267273,0.3904109597206116,0.4554781913757324,0.3228454291820526,0.4465753436088562,0.6164383292198181,PF00626_CL0092_0.9,pretrained,O95486,2nup_B,L33H19,True
0.6200312376022339,0.5074183940887451,0.6071428656578064,0.7164179086685181,0.4242842197418213,0.2373887300491333,0.386904776096344,0.6865671873092651,0.4960498809814453,0.3264094889163971,0.4821428656578064,0.6567164063453674,0.6082620620727539,0.43323442339897156,0.5952380895614624,0.8059701323509216,PF00626_CL0092_0.9,pretrained,P40121,1j72_A,L33H19,True
0.6385700702667236,0.5277044773101807,0.6385224461555481,0.7549669146537781,0.3320835828781128,0.22031661868095398,0.3060685992240906,0.4370861053466797,0.34797966480255127,0.2058047503232956,0.311345636844635,0.5231788158416748,0.5388149619102478,0.38654354214668274,0.5250659584999084,0.6887417435646057,PF00626_CL0092_0.9,pretrained,P53992,3eh2_A,L33H19,True
0.6475130915641785,0.5178571343421936,0.6318681240081787,0.7793103456497192,0.39649903774261475,0.23626373708248138,0.36538460850715637,0.5724138021469116,0.43697577714920044,0.2788461446762085,0.41208791732788086,0.5793103575706482,0.49950140714645386,0.35851648449897766,0.4780219793319702,0.6758620738983154,PF00626_CL0092_0.9,pretrained,P06396,3ffn_A,L33H19,True
0.6161948442459106,0.5191780924797058,0.619178056716919,0.7123287916183472,0.30212438106536865,0.18904109299182892,0.2684931457042694,0.4383561611175537,0.3140612244606018,0.21780821681022644,0.29041096568107605,0.4041095972061157,0.5309430956840515,0.38904109597206116,0.5205479264259338,0.6780821681022644,PF00626_CL0092_0.9,pretrained,Q15436,5kyn_A,L33H19,True
0.6507664918899536,0.5228758454322815,0.6405228972434998,0.7704917788505554,0.38263529539108276,0.232026144862175,0.35947713255882263,0.5409836173057556,0.4748997688293457,0.3006536066532135,0.45098039507865906,0.7049180269241333,0.6112212538719177,0.44117647409439087,0.6143791079521179,0.7049180269241333,PF00626_CL0092_0.9,pretrained,Q9Y6U3,3fg6_H,L33H19,True
0.6205759048461914,0.49389415979385376,0.60326087474823,0.761904776096344,0.2950107157230377,0.18724559247493744,0.27445653080940247,0.40816327929496765,0.31059762835502625,0.19945725798606873,0.27989131212234497,0.4353741407394409,0.45438671112060547,0.3324287533760071,0.4211956560611725,0.6122449040412903,PF00626_CL0092_0.9,pretrained,O95487,3eh1_A,L33H19,True
0.5449965596199036,0.4433962404727936,0.5094339847564697,0.6190476417541504,0.42677825689315796,0.22641509771347046,0.3962264060974121,0.5714285969734192,0.41218528151512146,0.2641509473323822,0.37735849618911743,0.6666666865348816,0.47834792733192444,0.349056601524353,0.43396225571632385,0.523809552192688,PF00626_CL0092_0.9,pretrained,P09327,3fg7_A,L33H19,True
0.6361880302429199,0.5176010727882385,0.6370757222175598,0.7320261597633362,0.3332846760749817,0.22164276242256165,0.3133159279823303,0.45098039507865906,0.3481362462043762,0.22685788571834564,0.3185378611087799,0.5098039507865906,0.5495172739028931,0.3989569842815399,0.522193193435669,0.6993464231491089,PF00626_CL0092_0.9,pretrained,O94855,3efo_B,L33H19,True
0.5625920295715332,0.46644845604896545,0.5606557130813599,0.6475409865379333,0.37717223167419434,0.23731587827205658,0.33114755153656006,0.5491803288459778,0.41721653938293457,0.28477904200553894,0.3967213034629822,0.5737704634666443,0.6379345655441284,0.49590834975242615,0.6163934469223022,0.8032786846160889,PF00703_CL0159_0.5,pretrained,P08236,1bhg_A,L33H19,True
0.7079001665115356,0.5777778029441833,0.6942675113677979,0.841269850730896,0.42388397455215454,0.22857142984867096,0.3821656107902527,0.6666666865348816,0.5653966665267944,0.38730159401893616,0.5605095624923706,0.7142857313156128,0.7246836423873901,0.5492063760757446,0.7197452187538147,0.920634925365448,PF00766_CL0063_0.5,pretrained,P13804,2a1u_A,L33H19,True
0.7157748341560364,0.5962059497833252,0.7228260636329651,0.7945205569267273,0.34897786378860474,0.19241192936897278,0.30978259444236755,0.5068492889404297,0.3207050859928131,0.2195121943950653,0.30434781312942505,0.4109589159488678,0.7375540733337402,0.5826558470726013,0.75,0.9041095972061157,PF00850_CL0302_0.5,pretrained,Q13547,4bkx_B,L33H19,True
0.668465256690979,0.56965172290802,0.6616915464401245,0.737500011920929,0.2968672811985016,0.1840796023607254,0.26865673065185547,0.42500001192092896,0.3023831248283386,0.20895522832870483,0.28358209133148193,0.375,0.7208574414253235,0.5447761416435242,0.7363184094429016,0.875,PF00850_CL0302_0.5,pretrained,P56524,2vqj_A,L33H19,True
0.6848087310791016,0.5880758762359619,0.679347813129425,0.767123281955719,0.3436741232872009,0.19512194395065308,0.30434781312942505,0.5205479264259338,0.34845274686813354,0.2195121943950653,0.30434781312942505,0.4794520437717438,0.7278066277503967,0.5934959053993225,0.7119565010070801,0.8767123222351074,PF00850_CL0302_0.5,pretrained,O15379,4a69_A,L33H19,True
0.6962705254554749,0.5768194198608398,0.7027027010917664,0.7837837934494019,0.34409385919570923,0.19407008588314056,0.3081081211566925,0.5135135054588318,0.3148469924926758,0.21293801069259644,0.3027026951313019,0.4189189076423645,0.7021113634109497,0.5606468915939331,0.708108127117157,0.8243243098258972,PF00850_CL0302_0.5,pretrained,Q92769,7zzu_B,L33H19,True
0.6066428422927856,0.5673575401306152,0.606217622756958,0.6233766078948975,0.32058805227279663,0.20984455943107605,0.3212435245513916,0.3896103799343109,0.3198178708553314,0.20984455943107605,0.3108808398246765,0.4285714328289032,0.7132293581962585,0.5414507985115051,0.7357512712478638,0.8831169009208679,PF00850_CL0302_0.5,pretrained,Q8WUI4,3c0y_A,L33H19,True
0.7395654916763306,0.6239781975746155,0.7540983557701111,0.835616409778595,0.2922190725803375,0.1716621220111847,0.23497267067432404,0.4383561611175537,0.2888196110725403,0.19618529081344604,0.26229506731033325,0.36986300349235535,0.7428202629089355,0.5749318599700928,0.7759562730789185,0.8904109597206116,PF00850_CL0302_0.5,pretrained,Q9BY41,2v5w_B,L33H19,True
0.746099591255188,0.6583333611488342,0.7361111044883728,0.8472222089767456,0.3669235110282898,0.20277777314186096,0.3361110985279083,0.5555555820465088,0.37181657552719116,0.22638888657093048,0.33888888359069824,0.5277777910232544,0.6986414194107056,0.5527777671813965,0.6972222328186035,0.8125,PF00850_CL0302_0.5,pretrained,Q9UBN7,5edu_A,L33H19,True
0.7035230398178101,0.645588219165802,0.679411768913269,0.8014705777168274,0.20801587402820587,0.11911764740943909,0.19411765038967133,0.3382352888584137,0.23602823913097382,0.13970588147640228,0.21176470816135406,0.36764705181121826,0.44942227005958557,0.30882352590560913,0.4117647111415863,0.5808823704719543,PF00916_CL0062_0.5,pretrained,P58743,7lgu_A,L33H19,True
0.7133939862251282,0.6470588445663452,0.7104377150535583,0.7983193397521973,0.23103299736976624,0.1260504275560379,0.20202019810676575,0.3529411852359772,0.2466413527727127,0.1411764770746231,0.2222222238779068,0.3361344635486603,0.4024169445037842,0.27731093764305115,0.3670033812522888,0.5462185144424438,PF00916_CL0062_0.5,pretrained,P50443,7xlm_A,L33H19,True
0.7435318827629089,0.6790123581886292,0.7469135522842407,0.7906976938247681,0.21950304508209229,0.12345679104328156,0.18827161192893982,0.3255814015865326,0.25366783142089844,0.16049382090568542,0.23765432834625244,0.341085284948349,0.3972708582878113,0.2839506268501282,0.37654322385787964,0.4961240291595459,PF00916_CL0062_0.5,pretrained,Q9BXS9,8opq_A,L33H19,True
0.6759380102157593,0.5983026623725891,0.645892322063446,0.73758864402771,0.211886927485466,0.11456859856843948,0.1869688332080841,0.326241135597229,0.2001928985118866,0.1159830242395401,0.18980169296264648,0.2978723347187042,0.3410266637802124,0.23762376606464386,0.3116147220134735,0.4751773178577423,PF00916_CL0062_0.5,pretrained,P40879,7xuh_A,L33H19,True
0.6921657919883728,0.625,0.6875,0.7265625,0.24600756168365479,0.125,0.21562500298023224,0.359375,0.22644655406475067,0.13437500596046448,0.20000000298023224,0.34375,0.383224219083786,0.2593750059604645,0.3375000059604645,0.546875,PF00916_CL0062_0.5,pretrained,Q7LBE3,7ch1_A,L33H19,True
0.7495962977409363,0.6406779885292053,0.761904776096344,0.8644067645072937,0.37826019525527954,0.2101694941520691,0.3469387888908386,0.5932203531265259,0.36946970224380493,0.2101694941520691,0.3265306055545807,0.5762711763381958,0.7308294773101807,0.5762711763381958,0.7346938848495483,0.8474576473236084,PF01026_CL0036_0.5,pretrained,Q6P1N9,8efg_A,L33H19,True
0.8150317072868347,0.7169811129570007,0.8409090638160706,0.8679245114326477,0.45582693815231323,0.25660377740859985,0.42424243688583374,0.698113203048706,0.46066007018089294,0.29056602716445923,0.4469696879386902,0.6415094137191772,0.7877078056335449,0.6339622735977173,0.810606062412262,0.8867924809455872,PF01026_CL0036_0.5,pretrained,Q17R31,2y1h_B,L33H19,True
0.5724782347679138,0.4887218177318573,0.5151515007019043,0.807692289352417,0.2878516614437103,0.1428571492433548,0.24242424964904785,0.4615384638309479,0.28047996759414673,0.15789473056793213,0.25757575035095215,0.4615384638309479,0.6563060879707336,0.4887218177318573,0.6818181872367859,0.807692289352417,PF01103_CL0193_0.5,pretrained,Q9Y512,6yop_A,L33H19,True
0.43640056252479553,0.35849055647850037,0.4177215099334717,0.5161290168762207,0.21347841620445251,0.11320754885673523,0.17721518874168396,0.35483869910240173,0.342384397983551,0.23899370431900024,0.26582279801368713,0.4838709533214569,0.2812748849391937,0.17610062658786774,0.29113924503326416,0.35483869910240173,PF01157_CL0010_0.5,pretrained,P46778,4ug0_LT,L33H19,True
0.5683347582817078,0.4913793206214905,0.568965494632721,0.6521739363670349,0.3690813481807709,0.22413793206214905,0.3103448152542114,0.5652173757553101,0.3684634268283844,0.22413793206214905,0.37931033968925476,0.47826087474823,0.49829578399658203,0.3017241358757019,0.4482758641242981,0.739130437374115,PF01176_CL0021_0.5,pretrained,Q8N9N8,6zxg_j,L33H19,True
0.4430053234100342,0.3076923191547394,0.4137931168079376,0.6086956262588501,0.38435012102127075,0.23076923191547394,0.3103448152542114,0.6086956262588501,0.44956398010253906,0.29914531111717224,0.4137931168079376,0.6521739363670349,0.3581119179725647,0.28205129504203796,0.3448275923728943,0.43478259444236755,PF01176_CL0021_0.5,pretrained,P47813,8pj3_q,L33H19,True
0.5426305532455444,0.4579901099205017,0.537953794002533,0.6363636255264282,0.37153345346450806,0.2174629271030426,0.33993399143218994,0.5702479481697083,0.4488961100578308,0.26853376626968384,0.4422442317008972,0.64462810754776,0.6913467645645142,0.5601317882537842,0.6996699571609497,0.8099173307418823,PF01229_CL0036_0.5,pretrained,P35475,4mj2_B,L33H19,True
0.5869895219802856,0.48264461755752563,0.5761589407920837,0.6776859760284424,0.36951011419296265,0.23636363446712494,0.33112582564353943,0.5123966932296753,0.3845064043998718,0.22479338943958282,0.34437087178230286,0.5702479481697083,0.6673540472984314,0.5206611752510071,0.6655629277229309,0.7851239442825317,PF01301_CL0036_0.5,pretrained,P16278,3thc_A,L33H19,True
0.48578566312789917,0.5338982939720154,0.508474588394165,0.43478259444236755,0.02584836445748806,0.025423727929592133,0.050847455859184265,0.0,0.11671070754528046,0.0762711837887764,0.11864406615495682,0.17391304671764374,0.19785746932029724,0.20338982343673706,0.20338982343673706,0.17391304671764374,PF01415_CL0053_0.9,pretrained,P13232,3di3_A,L33H19,True
0.5662598013877869,0.4871794879436493,0.5862069129943848,0.6521739363670349,0.32663601636886597,0.23076923191547394,0.3448275923728943,0.3913043439388275,0.29578906297683716,0.23931623995304108,0.32758620381355286,0.30434781312942505,0.3339077830314636,0.2735042870044708,0.32758620381355286,0.30434781312942505,PF01534_CL0192_0.5,pretrained,Q14332,7x8p_A,L33H19,True
0.6137493848800659,0.529411792755127,0.6440678238868713,0.6086956262588501,0.3375875651836395,0.23529411852359772,0.3050847351551056,0.43478259444236755,0.33476153016090393,0.23529411852359772,0.32203391194343567,0.47826087474823,0.3461225628852844,0.31092438101768494,0.35593220591545105,0.3478260934352875,PF01534_CL0192_0.5,pretrained,Q9ULW2,7x8q_A,L33H19,True
0.7403219938278198,0.6941176652908325,0.7405660152435303,0.7411764860153198,0.13690884411334991,0.08705881983041763,0.12264151126146317,0.1764705926179886,0.2011798620223999,0.12235294282436371,0.1745283007621765,0.3176470696926117,0.43903130292892456,0.2541176378726959,0.3962264060974121,0.658823549747467,PF01534_CL0192_0.5,pretrained,Q13467,6ww2_R,L33H19,True
0.7428860068321228,0.6873065233230591,0.7329192757606506,0.8125,0.18167714774608612,0.1269349902868271,0.18633539974689484,0.234375,0.1636195182800293,0.08049535751342773,0.1428571492433548,0.234375,0.4271377921104431,0.29411765933036804,0.40993788838386536,0.5,PF01534_CL0192_0.5,pretrained,Q9ULV1,8wma_A,L33H19,True
0.6171814203262329,0.5870786309242249,0.5898876190185547,0.6901408433914185,0.1723259687423706,0.12359550595283508,0.16292135417461395,0.22535210847854614,0.19375041127204895,0.12640449404716492,0.16853933036327362,0.28169015049934387,0.4751664996147156,0.3089887499809265,0.466292142868042,0.6197183132171631,PF01534_CL0192_0.5,pretrained,Q9UP38,8j9n_B,L33H19,True
0.7045619487762451,0.6260683536529541,0.7179487347602844,0.8172042965888977,0.14708386361598969,0.1111111119389534,0.13247863948345184,0.20430107414722443,0.21219854056835175,0.1367521435022354,0.21794871985912323,0.29032257199287415,0.41490253806114197,0.28418803215026855,0.4059829115867615,0.5376344323158264,PF01534_CL0192_0.5,pretrained,Q99835,6xbk_R,L33H19,True
0.5252127647399902,0.4789915978908539,0.49152541160583496,0.5652173757553101,0.2916370928287506,0.21008403599262238,0.32203391194343567,0.43478259444236755,0.32376474142074585,0.22689075767993927,0.32203391194343567,0.43478259444236755,0.2908270061016083,0.2689075767993927,0.33898305892944336,0.260869562625885,PF01534_CL0192_0.5,pretrained,Q9H461,8x0t_A,L33H19,True
0.6532055735588074,0.6184971332550049,0.6589595079421997,0.695652186870575,0.18193991482257843,0.12716762721538544,0.17341040074825287,0.23188406229019165,0.20256111025810242,0.13583815097808838,0.19653178751468658,0.28985506296157837,0.5152234435081482,0.34682080149650574,0.5086705088615417,0.695652186870575,PF01534_CL0192_0.5,pretrained,O75084,9epo_A,L33H19,True
0.6730121374130249,0.64371258020401,0.6347305178642273,0.7424242496490479,0.16457891464233398,0.11077844351530075,0.15568862855434418,0.25757575035095215,0.17807242274284363,0.11676646769046783,0.16766467690467834,0.22727273404598236,0.5212512612342834,0.35329341888427734,0.473053902387619,0.7424242496490479,PF01534_CL0192_0.5,pretrained,O60353,8jhb_R,L33H19,True
0.8644031286239624,0.8421052694320679,0.8684210777282715,0.8666666746139526,0.040024809539318085,0.01315789483487606,0.02631578966975212,0.06666667014360428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PF01588_CL0021_0.5,pretrained,Q12904,4r3z_A,L33H19,True
0.7945348024368286,0.6865671873092651,0.7904191613197327,0.9104477763175964,0.29863670468330383,0.17611940205097198,0.269461065530777,0.46268656849861145,0.2725817859172821,0.15522387623786926,0.23952095210552216,0.4029850661754608,0.5784218907356262,0.3910447657108307,0.57485032081604,0.8059701323509216,PF01588_CL0021_0.5,pretrained,P54577,7rou_A,L33H19,True
0.5875510573387146,0.49640288949012756,0.5878962278366089,0.6618704795837402,0.3234619200229645,0.20575539767742157,0.29971182346343994,0.4316546618938446,0.3092012405395508,0.17985612154006958,0.2708933651447296,0.4460431635379791,0.41325631737709045,0.28345322608947754,0.39769452810287476,0.568345308303833,PF01728_CL0063_0.5,pretrained,Q8N1G2,8p4e_O,L33H19,True
0.7422105073928833,0.6705882549285889,0.7647058963775635,0.779411792755127,0.2536846399307251,0.1411764770746231,0.2294117659330368,0.38235294818878174,0.4707457423210144,0.24705882370471954,0.42941176891326904,0.720588207244873,0.5581022500991821,0.40882351994514465,0.5352941155433655,0.720588207244873,PF01728_CL0063_0.5,pretrained,Q8IY81,8fkv_SJ,L33H19,True
0.6968730688095093,0.604651153087616,0.6822429895401001,0.7906976938247681,0.2807633876800537,0.18139535188674927,0.2429906576871872,0.39534884691238403,0.5645394325256348,0.35348838567733765,0.5420560836791992,0.8139534592628479,0.718260645866394,0.5813953280448914,0.7102803587913513,0.8372092843055725,PF01728_CL0063_0.5,pretrained,Q9UI43,7o9m_n,L33H19,True
0.5051222443580627,0.3642384111881256,0.4933333396911621,0.6666666865348816,0.2523561120033264,0.17218543589115143,0.23999999463558197,0.30000001192092896,0.4866955280303955,0.3178808093070984,0.46666666865348816,0.7333333492279053,0.7435436248779297,0.6092715263366699,0.746666669845581,0.8666666746139526,PF01834_CL0202_0.5,pretrained,P18887,1xna_A,L33H19,True
0.49379509687423706,0.4806201457977295,0.484375,0.47999998927116394,0.24776463210582733,0.13178294897079468,0.203125,0.4399999976158142,0.3685430586338043,0.20930232107639313,0.34375,0.5199999809265137,0.5992022752761841,0.4961240291595459,0.578125,0.6800000071525574,PF01918_CL0441_0.9,pretrained,Q9BUL9,6ahr_F,L33H19,True
