Pfam_id,Uniprot_id,perplexity,model_path
PF15008_CL0051_0.9,Q5JPI3,3.4576477862622337,
PF00333_CL0196_0.9,P82675,3.0658175595054082,
PF00333_CL0196_0.9,P15880,5.17680169667722,
PF04098_CL0196_0.9,P43351,8.6861265391486,
PF14954_CL0196_0.9,Q8N485,12.715693509772121,
PF14954_CL0196_0.9,Q8IVB5,11.938447070972027,
PF16482_CL0196_0.9,Q9NUL3,5.270346997195417,
PF16482_CL0196_0.9,O95793,5.0048625665133475,
PF13691_CL0381_0.9,Q9BQ52,4.787961605876545,
PF16123_CL0381_0.9,Q8N490,6.667223324757191,
PF16123_CL0381_0.9,Q16775,3.741903893194749,
PF16661_CL0381_0.9,Q5TA45,1.4596957851725587,
PF16661_CL0381_0.9,Q9NV88,1.994481182278026,
PF16661_CL0381_0.9,Q9P2I0,1.7874813839748451,
PF02735_CL0616_0.9,P13010,3.855476321808732,
PF02735_CL0616_0.9,P12956,2.7365160715144214,
PF07744_CL0616_0.9,Q8NDT2,4.249502405275519,
PF07744_CL0616_0.9,Q96T37,5.097104353555811,
PF11232_CL0616_0.9,Q71SY5,3.4209776701672037,
PF11232_CL0616_0.9,Q86YD1,5.035882275138024,
PF08212_CL0116_0.9,P05090,3.01344693409315,
PF08768_CL0116_0.9,Q8WY91,3.8382490819675676,
PF11032_CL0116_0.9,O95445,6.825797360229118,
PF00219_CL0547_0.9,P22692,2.6554828227031178,
PF00219_CL0547_0.9,P08833,3.887965454542445,
PF00219_CL0547_0.9,O00622,3.403560593240716,
PF00219_CL0547_0.9,Q8WX77,3.091481306943767,
PF00219_CL0547_0.9,Q96I82,3.367429778105104,
PF00219_CL0547_0.9,O95388,2.753708870580154,
PF00219_CL0547_0.9,P48745,2.6258456130739205,
PF00219_CL0547_0.9,Q9NQ30,7.751475722717245,
PF00219_CL0547_0.9,Q92743,3.9556058238489977,
PF00219_CL0547_0.9,P24592,3.720296446015437,
PF00219_CL0547_0.9,Q16270,2.858631671630503,
PF00219_CL0547_0.9,O95389,2.844005699973689,
PF00219_CL0547_0.9,P24593,3.3340314991102242,
PF00219_CL0547_0.9,P83110,3.873754526795405,
PF00219_CL0547_0.9,P17936,3.303012103380131,
PF00219_CL0547_0.9,O76076,2.6369327222118306,
PF00219_CL0547_0.9,P83105,5.286443670569639,
PF00219_CL0547_0.9,P29279,1.7414079814874885,
PF00219_CL0547_0.9,P18065,3.395702008565891,
PF14843_CL0547_0.9,P29122,4.72793468108214,
PF15913_CL0547_0.9,Q2I0M5,6.307878977381951,
PF15913_CL0547_0.9,Q2MKA7,5.2698617560900125,
PF15913_CL0547_0.9,Q6UXX9,5.087518124969073,
PF15913_CL0547_0.9,Q9BXY4,3.913033487550804,
PF01534_CL0192_0.5,Q9H461,2.872651828301416,
PF01534_CL0192_0.5,O60353,6.824442232440177,
PF01534_CL0192_0.5,Q9ULV1,2.0508139650940165,
PF01534_CL0192_0.5,Q9ULW2,3.2541763571481526,
PF01534_CL0192_0.5,Q9NPG1,6.054606419969212,
PF01534_CL0192_0.5,O00144,2.9878013334987217,
PF01534_CL0192_0.5,Q99835,2.705821001754549,
PF01534_CL0192_0.5,Q14332,3.0810664667302046,
PF01534_CL0192_0.5,Q9UP38,3.5189245242278244,
PF01534_CL0192_0.5,Q13467,2.857444508254798,
PF01534_CL0192_0.5,O75084,3.201772565099072,
PF02101_CL0192_0.5,P51810,4.137271623876585,
PF03006_CL0192_0.5,Q96A54,5.615672562789146,
PF03006_CL0192_0.5,Q9NXK6,2.1926250276871055,
PF03006_CL0192_0.5,Q8N4S7,5.345011360438405,
PF03006_CL0192_0.5,Q8IY49,1.8449099851002049,
PF03006_CL0192_0.5,Q8TEZ7,2.808680864706723,
PF03006_CL0192_0.5,Q6ZVX9,3.5595090955151822,
PF03006_CL0192_0.5,Q86WK9,1.6132553024797112,
PF03006_CL0192_0.5,Q15546,1.4069877221832905,
PF03006_CL0192_0.5,Q6TCH7,2.202333795506671,
PF03006_CL0192_0.5,Q6TCH4,1.5604810673133382,
PF03006_CL0192_0.5,Q86V24,5.961400980671483,
PF04080_CL0192_0.5,Q96FM1,4.4522850277333355,
PF05296_CL0192_0.5,P59539,3.529291240893714,
PF05296_CL0192_0.5,P0DSN6,3.3166267916671592,
PF05296_CL0192_0.5,P59537,3.3120519993015622,
PF05296_CL0192_0.5,P59533,7.0379404199681215,
PF05296_CL0192_0.5,Q9NYW4,6.597147124684074,
PF05296_CL0192_0.5,P59535,6.468783981849998,
PF05296_CL0192_0.5,P59541,3.7307245412049403,
PF05296_CL0192_0.5,Q9NYV7,7.326954531341074,
PF05296_CL0192_0.5,Q9NYW5,6.735856563016965,
PF05296_CL0192_0.5,P59542,3.6053790723320094,
PF05296_CL0192_0.5,P59543,3.3151959995431612,
PF05296_CL0192_0.5,P59536,6.544025946303627,
PF05296_CL0192_0.5,P59540,3.073015816773457,
PF05296_CL0192_0.5,Q9NYW2,5.370037659468262,
PF05296_CL0192_0.5,Q9NYW7,5.56106190683186,
PF05296_CL0192_0.5,Q9NYW1,5.146938682938406,
PF05296_CL0192_0.5,Q9NYW3,4.234943671732903,
PF05296_CL0192_0.5,Q9NYW6,5.189332588624406,
PF05296_CL0192_0.5,Q9NYV9,4.841730605896714,
PF05296_CL0192_0.5,P59544,3.574732923329765,
PF05296_CL0192_0.5,P59534,6.897521160317494,
PF05296_CL0192_0.5,Q9NYV8,4.81439974695966,
PF05296_CL0192_0.5,P0DTE0,3.513005707975345,
PF05296_CL0192_0.5,Q9NYW0,4.446402096117843,
PF05296_CL0192_0.5,P59538,3.413646685474697,
PF05296_CL0192_0.5,P59551,7.064892616197288,
PF05296_CL0192_0.5,Q7RTR8,5.787716852506147,
PF05875_CL0192_0.5,Q9NUN7,2.128083523560668,
PF05875_CL0192_0.5,Q8TDN7,3.7281234923261635,
PF05875_CL0192_0.5,Q5QJU3,1.6676356758938131,
PF10160_CL0192_0.5,Q86W33,2.135952334437354,
PF10192_CL0192_0.5,Q8NBT3,1.7645130252728216,
PF10192_CL0192_0.5,Q86V85,4.2074599606803496,
PF12036_CL0192_0.5,A6NDV4,2.144475157374418,
PF12036_CL0192_0.5,A6NI61,1.2906924052752897,
PF12036_CL0192_0.5,Q9HCN3,3.111010836957478,
PF13965_CL0192_0.5,Q8NBJ9,2.010386940455953,
PF13965_CL0192_0.5,Q9NXL6,3.1970688237057114,
PF15100_CL0192_0.5,Q14656,4.809504464190582,
PF00467_CL0010_0.5,P61254,1.0293246310008894,
PF00467_CL0010_0.5,P62701,2.8756072080478545,
PF00467_CL0010_0.5,Q9UNX3,1.07481892991495,
PF00467_CL0010_0.5,Q96A35,2.4624624116192098,
PF00467_CL0010_0.5,P61353,1.8580327747358203,
PF00467_CL0010_0.5,P22090,3.1305967204234233,
PF00467_CL0010_0.5,Q92917,5.053320934176289,
PF00467_CL0010_0.5,Q8TD47,3.5552938667912075,
PF00552_CL0010_0.5,Q9UQG0,6.629965979362148,
PF00552_CL0010_0.5,Q9WJR5,6.7905438570876795,
PF00552_CL0010_0.5,Q9BXR3,6.503795689817264,
PF00552_CL0010_0.5,P63136,6.667477619397901,
PF00552_CL0010_0.5,P63132,6.677525788197579,
PF00552_CL0010_0.5,P63133,6.509451092812268,
PF00552_CL0010_0.5,P10266,7.05410976249047,
PF00565_CL0010_0.5,Q7KZF4,1.8700044552252513,
PF00567_CL0010_0.5,Q9BXU1,7.669077586305372,
PF00567_CL0010_0.5,Q8NAT2,5.621950804361172,
PF00567_CL0010_0.5,Q9Y2W6,2.478573611855792,
PF00567_CL0010_0.5,Q92667,5.4200628485640765,
PF00567_CL0010_0.5,Q9H7E2,8.386226555495625,
PF00567_CL0010_0.5,Q7KZF4,1.8700044552252513,
PF00567_CL0010_0.5,Q5VZ19,5.52057259227067,
PF01157_CL0010_0.5,P46778,1.0127609781226738,
PF01245_CL0010_0.5,P49406,3.4713636213058043,
PF01302_CL0010_0.5,Q15813,2.9535252996885606,
PF01302_CL0010_0.5,Q8N3C7,7.83978064007255,
PF01302_CL0010_0.5,Q99426,3.7618576822874377,
PF01302_CL0010_0.5,Q96DZ5,7.5815458198081815,
PF01302_CL0010_0.5,Q9NQC7,3.3416956517009644,
PF01393_CL0010_0.5,Q13185,3.386961414421506,
PF01393_CL0010_0.5,P45973,3.7936937569270275,
PF01393_CL0010_0.5,P83916,2.7739338528178368,
PF01426_CL0010_0.5,Q13415,6.834198677203819,
PF01426_CL0010_0.5,O94776,2.789302987283632,
PF01426_CL0010_0.5,Q8TBE0,7.92097162681801,
PF01426_CL0010_0.5,Q9BTC8,2.5049317601128736,
PF01426_CL0010_0.5,Q13330,1.8963732410878962,
PF01777_CL0010_0.5,P61353,1.8580332959000512,
PF01929_CL0010_0.5,P50914,1.8158574113725077,
PF02170_CL0010_0.5,Q9H9G7,4.123796271553314,
PF02170_CL0010_0.5,Q9UL18,4.041435843155872,
PF02170_CL0010_0.5,Q9UKV8,4.038048272295102,
PF02170_CL0010_0.5,Q8TC59,3.562943311930228,
PF02170_CL0010_0.5,Q7Z3Z4,4.141463824297415,
PF02170_CL0010_0.5,Q96J94,2.1128493657353316,
PF02170_CL0010_0.5,Q9HCK5,4.4385855053781516,
PF02170_CL0010_0.5,Q7Z3Z3,4.564378284219313,
PF02237_CL0010_0.5,P50747,2.7502154027461754,
PF02513_CL0010_0.5,Q99865,1.927860898069738,
PF02513_CL0010_0.5,Q5JUX0,2.2583353035223452,
PF02513_CL0010_0.5,Q9BPZ2,1.8825438114066302,
PF02513_CL0010_0.5,Q9Y657,1.6904217521717788,
PF02513_CL0010_0.5,Q56A73,3.3798606223590366,
PF02820_CL0010_0.5,Q5VUG0,3.1718349097431022,
PF02820_CL0010_0.5,Q9UQR0,4.788833221762107,
PF02820_CL0010_0.5,Q9UHJ3,4.123345053898508,
PF02820_CL0010_0.5,Q9Y468,8.581837321404116,
PF02820_CL0010_0.5,Q969R5,5.14213385659189,
PF02820_CL0010_0.5,Q05BQ5,4.058890723208229,
PF02820_CL0010_0.5,Q96JM7,7.05165767473008,
PF02820_CL0010_0.5,Q96GD3,2.905774752753962,
PF02820_CL0010_0.5,A8MW92,8.416686767771749,
PF02820_CL0010_0.5,Q8NA19,6.412929218445941,
PF03947_CL0010_0.5,P62917,4.830185689320493,
PF03947_CL0010_0.5,Q5T653,2.2967072814979512,
PF04153_CL0010_0.5,O75175,6.82365493105162,
PF04153_CL0010_0.5,Q9NZN8,6.373631878509908,
PF05641_CL0010_0.5,P51114,4.331802177193821,
PF05641_CL0010_0.5,Q06787,4.021840622752578,
PF05641_CL0010_0.5,P51116,4.643848781993279,
PF06003_CL0010_0.5,O75940,5.684935422161859,
PF06003_CL0010_0.5,Q16637,4.73955764241108,
PF06372_CL0010_0.5,Q8WXD5,3.603135809465594,
PF06701_CL0010_0.5,Q96AX9,4.026464651416031,
PF06701_CL0010_0.5,Q86YT6,3.771488044921686,
PF07039_CL0010_0.5,Q96ES7,1.88145349385829,
PF09465_CL0010_0.5,Q14739,3.991115703136673,
PF11095_CL0010_0.5,Q9H840,8.478571884152013,
PF11717_CL0010_0.5,Q9H7Z6,5.569655102591921,
PF11717_CL0010_0.5,Q92993,6.388172067501956,
PF11717_CL0010_0.5,Q9UBU8,2.133724368874314,
PF11717_CL0010_0.5,Q8N5Y2,3.34419207834675,
PF12148_CL0010_0.5,Q96T88,6.806094832311253,
PF12148_CL0010_0.5,Q96PU4,6.936449920575253,
PF12701_CL0010_0.5,Q9BX40,3.771033943330697,
PF12701_CL0010_0.5,Q8ND56,4.264358710540802,
PF12701_CL0010_0.5,Q96F86,2.424428550405671,
PF14061_CL0010_0.5,O43189,2.655910928161409,
PF14061_CL0010_0.5,Q5T6S3,2.550496462039349,
PF14061_CL0010_0.5,Q9Y483,3.991755994157725,
PF14603_CL0010_0.5,O15117,5.341339498706017,
PF14603_CL0010_0.5,Q5VWT5,9.987067381528497,
PF14603_CL0010_0.5,Q96QH2,4.4929776267992,
PF15057_CL0010_0.5,Q9NQ32,10.286039055804759,
PF15505_CL0010_0.5,Q8TAG6,15.508315308921533,
PF15997_CL0010_0.5,Q9H8N7,6.9712478039932275,
PF16906_CL0010_0.5,P61254,1.0293247697845505,
PF16906_CL0010_0.5,Q9UNX3,1.0748191419895659,
PF17136_CL0010_0.5,Q96A35,2.462463107437725,
PF18104_CL0010_0.5,O43189,2.655910928161409,
PF18104_CL0010_0.5,Q5T6S3,2.550496462039349,
PF18104_CL0010_0.5,Q9Y483,3.991755994157725,
PF18104_CL0010_0.5,A8MW92,8.416686767771749,
PF18115_CL0010_0.5,Q9BVI0,8.778108863824343,
PF18336_CL0010_0.5,P51114,4.331802177193821,
PF18336_CL0010_0.5,Q06787,4.021840622752578,
PF18336_CL0010_0.5,P51116,4.643848781993279,
PF18346_CL0010_0.5,Q96AX9,4.026464651416031,
PF18346_CL0010_0.5,Q86YT6,3.771488044921686,
PF18704_CL0010_0.5,Q17RS7,5.997281489105454,
PF00432_CL0059_0.5,P53611,2.9230438106557712,
PF00432_CL0059_0.5,P49356,3.9252732645411172,
PF00432_CL0059_0.5,P53609,3.0758629812878504,
PF01122_CL0059_0.5,P20061,4.720671549916503,
PF01122_CL0059_0.5,P20062,5.248739004577747,
PF01122_CL0059_0.5,P27352,3.1121141325775756,
PF01204_CL0059_0.5,O43280,3.62136489042144,
PF01532_CL0059_0.5,P33908,4.909256004807493,
PF01532_CL0059_0.5,O60476,4.664820456072914,
PF01532_CL0059_0.5,Q9BZQ6,5.172793335949242,
PF01532_CL0059_0.5,Q92611,4.167904561415429,
PF01532_CL0059_0.5,Q9NR34,5.469245450879923,
PF01532_CL0059_0.5,Q9UKM7,3.655785939883946,
PF01532_CL0059_0.5,Q9BV94,5.668350329972391,
PF03200_CL0059_0.5,Q13724,3.84397844955821,
PF03632_CL0059_0.5,Q32M88,3.098684147949606,
PF04685_CL0059_0.5,Q9HCG7,2.7524432311933524,
PF05147_CL0059_0.5,Q9NS86,3.6073761714338106,
PF05147_CL0059_0.5,O43813,3.6600180017669715,
PF05147_CL0059_0.5,Q6ZV70,1.9705677378981976,
PF06662_CL0059_0.5,O94923,2.432303034494056,
PF07221_CL0059_0.5,P51606,3.0745484377106824,
PF07678_CL0059_0.5,Q6ZMU1,3.962013869116573,
PF13243_CL0059_0.5,P48449,2.2064635007313607,
PF13249_CL0059_0.5,P48449,2.2064635007313607,
PF16332_CL0059_0.5,Q9UL01,3.937193295032888,
PF00838_CL0080_0.5,Q56UQ5,17.765696196029307,
PF00838_CL0080_0.5,P13693,15.604253110546983,
PF00838_CL0080_0.5,Q9HAU6,15.485069280376969,
PF01641_CL0080_0.5,Q8IXL7,3.576544301456146,
PF01641_CL0080_0.5,Q9NZV6,9.51109269655397,
PF01641_CL0080_0.5,Q9Y3D2,4.650355685351217,
PF03226_CL0080_0.5,Q96NS1,2.38074093423559,
PF03226_CL0080_0.5,O60688,1.3552752972222575,
PF03226_CL0080_0.5,Q96QA6,1.385518880469886,
PF03226_CL0080_0.5,Q96SW2,4.349647062179208,
PF03226_CL0080_0.5,Q9NYP9,5.488991344024869,
PF03226_CL0080_0.5,O43482,5.712034699103732,
PF03226_CL0080_0.5,P62699,2.9924570604403242,
PF03226_CL0080_0.5,P61236,1.8271377987452488,
PF04421_CL0080_0.5,P47224,1.845012392308695,
PF04828_CL0080_0.5,P0DPI3,4.570455763663345,
PF04828_CL0080_0.5,A0A0U1RRI6,4.692053758729858,
PF04828_CL0080_0.5,A0A0U1RR11,4.570455763663345,
PF04828_CL0080_0.5,Q7Z7K6,2.6435860334423387,
PF11648_CL0080_0.5,O95786,3.8956745363129355,
PF11648_CL0080_0.5,Q96C10,4.229860481462399,
PF14976_CL0080_0.5,Q5TYM5,2.3101886162302585,
PF14976_CL0080_0.5,Q6L9T8,2.61775194035347,
PF14976_CL0080_0.5,Q86X60,2.4060485764771924,
PF14976_CL0080_0.5,H0Y354,2.8296682942831795,
PF01238_CL0029_0.5,P34949,2.997425611658456,
PF02375_CL0029_0.5,Q6B0I6,7.344138799693701,
PF02375_CL0029_0.5,A0A1W2PPD8,8.85370548860905,
PF02375_CL0029_0.5,B2RXH2,7.351796439080911,
PF02668_CL0029_0.5,Q9NVH6,2.650320837690199,
PF02668_CL0029_0.5,O75936,3.788098701386551,
PF02678_CL0029_0.5,O00625,2.65237328153996,
PF03079_CL0029_0.5,Q9BV57,2.1141657608437985,
PF04209_CL0029_0.5,Q93099,4.316019176943677,
PF04622_CL0029_0.5,Q99720,6.462798673139602,
PF04831_CL0029_0.5,Q9HBV1,2.699864836855945,
PF04831_CL0029_0.5,Q9HBU9,3.988079696256299,
PF04831_CL0029_0.5,Q8NE79,2.3033659839492406,
PF05118_CL0029_0.5,Q12797,4.999655656800971,
PF05118_CL0029_0.5,Q5U4P2,4.001806887781857,
PF05118_CL0029_0.5,Q6ICH7,4.528767889648258,
PF05721_CL0029_0.5,O14832,2.5452526651923253,
PF05721_CL0029_0.5,Q5SRE7,2.4701929025075726,
PF05726_CL0029_0.5,O00625,2.65237328153996,
PF05995_CL0029_0.5,Q16878,1.7394718679182752,
PF06052_CL0029_0.5,P46952,2.600448391052333,
PF07847_CL0029_0.5,Q96SZ5,3.763314091446777,
PF08007_CL0029_0.5,Q8IUF8,3.395052788162561,
PF08007_CL0029_0.5,Q9H6W3,4.817662989686441,
PF08487_CL0029_0.5,Q86UX2,3.849599823542684,
PF08487_CL0029_0.5,P19823,5.2984565567669035,
PF08487_CL0029_0.5,Q14624,5.642024672357855,
PF08487_CL0029_0.5,O00534,4.446795023940868,
PF08487_CL0029_0.5,Q06033,2.852184357622819,
PF08487_CL0029_0.5,P19827,4.0754233323096125,
PF10637_CL0029_0.5,Q8N543,4.822017521654683,
PF11699_CL0029_0.5,Q03188,10.58113677454965,
PF12933_CL0029_0.5,Q9C0B1,4.489265228708227,
PF13532_CL0029_0.5,Q96BT7,4.303710372808042,
PF13532_CL0029_0.5,Q96Q83,7.122791628788647,
PF13532_CL0029_0.5,Q6NS38,5.399591906376325,
PF13532_CL0029_0.5,Q9BT30,4.222926126865063,
PF13532_CL0029_0.5,Q3KRA9,1.693637823297664,
PF13532_CL0029_0.5,Q13686,7.67187541031097,
PF13532_CL0029_0.5,Q6P6C2,2.948126213848641,
PF13621_CL0029_0.5,Q8N371,2.7031883205953613,
PF13621_CL0029_0.5,Q96EW2,4.457648018649681,
PF13621_CL0029_0.5,P0C870,2.9862928554223642,
PF13621_CL0029_0.5,A2RUC4,2.904586836215214,
PF13621_CL0029_0.5,Q96S16,2.0591264339721125,
PF13621_CL0029_0.5,Q9NWT6,1.992075428162085,
PF13661_CL0029_0.5,Q8N543,4.822017521654683,
PF20510_CL0029_0.5,Q93099,4.316019176943677,
PF20511_CL0029_0.5,P34949,2.997425611658456,
PF04658_CL0662_0.5,Q5H9L4,5.093423331253147,
PF04658_CL0662_0.5,Q15545,3.324475346431091,
PF04801_CL0662_0.5,Q9NVU0,2.929282102022895,
PF05132_CL0662_0.5,P05423,2.2072277405455276,
PF06870_CL0662_0.5,Q9GZS1,3.645807714873769,
PF08208_CL0662_0.5,O15446,5.921966494849279,
PF08615_CL0662_0.5,Q8TDP1,5.002312531074137,
PF17683_CL0662_0.5,P13984,1.6724695134603464,
PF17745_CL0662_0.5,Q5TBB1,3.452307403424518,
PF00797_CL0125_0.5,P18440,4.671276373827658,
PF00797_CL0125_0.5,P11245,5.328386962664146,
PF01088_CL0125_0.5,P09936,1.577415736532232,
PF01088_CL0125_0.5,Q9Y5K5,1.3714110738240888,
PF01088_CL0125_0.5,P15374,2.074743297928802,
PF01088_CL0125_0.5,Q92560,4.578619971358928,
PF02099_CL0125_0.5,P54252,2.290290607355683,
PF02099_CL0125_0.5,Q9H3M9,5.046724103095312,
PF02099_CL0125_0.5,Q8TAC2,2.424213882198476,
PF02099_CL0125_0.5,Q15040,3.39644345861812,
PF02338_CL0125_0.5,Q8N6M0,1.9959856677222443,
PF02338_CL0125_0.5,Q96G74,6.205151334995865,
PF02338_CL0125_0.5,P21580,2.2635042266776817,
PF02338_CL0125_0.5,Q8TE49,3.733830878217379,
PF02338_CL0125_0.5,Q5T2D3,4.274661686410662,
PF02338_CL0125_0.5,Q9UGI0,8.423662600631351,
PF02338_CL0125_0.5,Q5VVQ6,3.150796191579455,
PF02338_CL0125_0.5,Q6GQQ9,3.814514211424335,
PF02338_CL0125_0.5,Q7L8S5,4.335242677289995,
PF02338_CL0125_0.5,Q5VV17,4.3076171439526965,
PF03051_CL0125_0.5,Q13867,2.013722858190423,
PF03416_CL0125_0.5,Q96DT6,3.207324146861534,
PF03416_CL0125_0.5,Q86TL0,4.569811777749645,
PF03416_CL0125_0.5,Q9Y4P1,2.4536627807091516,
PF03416_CL0125_0.5,Q8WYN0,2.9578791344680857,
PF03835_CL0125_0.5,Q01831,4.848365273746956,
PF04970_CL0125_0.5,Q96KN4,4.64685870440463,
PF04970_CL0125_0.5,Q9UL19,3.1459881138507657,
PF04970_CL0125_0.5,O95237,3.5105630818765876,
PF04970_CL0125_0.5,Q96KN1,4.39967495035033,
PF04970_CL0125_0.5,Q9NWW9,2.0983322975047294,
PF04970_CL0125_0.5,Q9HDD0,3.4499935055897675,
PF04970_CL0125_0.5,Q96KN8,4.762531816845413,
PF04970_CL0125_0.5,P53816,1.9586373103389436,
PF05053_CL0125_0.5,O00255,2.9150964868248734,
PF05903_CL0125_0.5,Q9BSY9,3.169174582812204,
PF05903_CL0125_0.5,Q6ICB0,3.047068480592312,
PF07910_CL0125_0.5,Q96AP4,7.190266721790027,
PF07910_CL0125_0.5,Q6NVU6,6.013720012456454,
PF07910_CL0125_0.5,Q9NUQ7,8.888878767463929,
PF09764_CL0125_0.5,Q96HA8,2.7202435201672293,
PF09778_CL0125_0.5,Q96NT3,1.4570714604977058,
PF10275_CL0125_0.5,Q96DC9,3.4437259397249043,
PF10275_CL0125_0.5,Q96FW1,3.128761610293409,
PF13369_CL0125_0.5,O94952,3.672955750953795,
PF14822_CL0125_0.5,Q7L8A9,2.677229561633926,
PF14822_CL0125_0.5,Q86V25,2.121340504496464,
PF16218_CL0125_0.5,Q96BN8,6.217802239928565,
PF16218_CL0125_0.5,Q9NUU6,5.064351823710966,
PF01023_CL0220_0.5,P31151,3.030732399082,
PF01023_CL0220_0.5,Q6XPR3,3.432737983101499,
PF01023_CL0220_0.5,P29034,2.642363676717937,
PF01023_CL0220_0.5,P31949,1.9415548727029528,
PF01023_CL0220_0.5,Q5QJ38,11.163692745762935,
PF01023_CL0220_0.5,Q86SG5,3.3421816922196763,
PF01023_CL0220_0.5,Q9UBG3,5.091183574079508,
PF01023_CL0220_0.5,P33763,4.226549822833584,
PF01023_CL0220_0.5,P05109,5.221578280956602,
PF01023_CL0220_0.5,Q96FQ6,2.4988663925408034,
PF01023_CL0220_0.5,P80511,4.722280643664605,
PF01023_CL0220_0.5,P06703,1.3974417701017068,
PF01023_CL0220_0.5,P33764,1.231805717695065,
PF01023_CL0220_0.5,P25815,2.971919441484722,
PF01023_CL0220_0.5,Q9HCY8,8.841845230806719,
PF01023_CL0220_0.5,P04271,1.7095160331457766,
PF01023_CL0220_0.5,P29377,3.906125001255399,
PF01023_CL0220_0.5,Q99584,2.5412486837983543,
PF01023_CL0220_0.5,Q8WXG8,3.392313018093258,
PF01023_CL0220_0.5,P06702,4.907597138997189,
PF01023_CL0220_0.5,P23297,3.120701924225805,
PF01023_CL0220_0.5,P26447,2.1021044407531364,
PF01023_CL0220_0.5,P60903,1.0576260983367365,
PF02761_CL0220_0.5,P22681,2.9009199371773375,
PF02761_CL0220_0.5,Q9ULV8,3.2460892389800904,
PF02761_CL0220_0.5,Q13191,3.7670687431290344,
PF03556_CL0220_0.5,Q8IWE4,3.204439618412151,
PF03556_CL0220_0.5,Q6PH85,1.5907675996170256,
PF03556_CL0220_0.5,Q92564,2.239500226423781,
PF03556_CL0220_0.5,Q9BTE7,1.905785098041105,
PF03556_CL0220_0.5,Q96GG9,1.4942116158324255,
PF05517_CL0220_0.5,P59282,5.136118340115061,
PF05517_CL0220_0.5,O94811,4.273417076319854,
