Pfam_id,Uniprot_id,perplexity,model_path
PF07714_0.5,P29376,66.22594362,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,Q16832,74.75448944,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,Q02779,99.07053834,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,Q06418,155.6479923,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,P54760,39.83195591,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,Q13546,231.3858592,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,P53671,111.9734421,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,P29322,51.02772743,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,P06241,27.3847567,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,Q16584,101.8768363,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,Q13882,83.36949396,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,Q06187,89.28352931,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,P37023,34.06898002,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,Q15569,236.8016228,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,P09769,45.44348551,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,Q6VAB6,175.3698375,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,Q96S53,212.0924151,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,P10721,158.6342697,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,P22455,59.93802034,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,O43318,69.93331016,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,Q12866,336.2074476,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,Q13418,100.1604273,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,P04629,57.63076841,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,P07948,45.32038552,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF07714_0.5,Q13470,246.5441864,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF07714/PF07714_0.5.pth
PF13855_0.5,P51888,168.6059668,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9ULH4,114.7032197,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q96QE4,220.4684915,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,O94769,213.9789686,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,P20774,342.884108,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q86UE6,241.3976366,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9BY71,139.7226997,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q50LG9,143.9150295,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9P244,89.88166674,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q96CX6,46.61310687,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q8TDW0,74.41697109,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q5BKY1,235.8679843,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,O43155,236.6854728,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,O60938,193.0872821,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9ULM6,27.32562014,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q7L0X0,259.1854256,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,P02750,175.5512033,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,P0DKB5,49.1844637,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9BTN0,46.68106831,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9BTT6,49.08886675,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q86UN3,112.6130337,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9HBL6,278.9311049,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,O94991,197.6463654,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q6UWE0,110.563615,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9BZR6,200.5639737,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,O75473,91.42898509,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q86WK6,208.3487467,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q8N1G4,42.87841795,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q8N456,292.7582001,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q3SXY7,487.7624501,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q8TF66,150.2288124,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9NZU1,149.4851767,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q86YC3,257.3187396,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q8WXD0,106.7249947,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q8N967,321.6629132,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9NZU0,181.5868202,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9BXB1,95.78555009,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9Y2C9,96.04871663,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q96PB8,113.6523159,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,O94933,499.2435405,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q96LI5,17.27363895,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9HBX8,52.38842659,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q16620,60.80320808,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9H756,508.5915527,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q14392,178.7694067,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q5R3F8,178.0444141,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,O75325,70.31579532,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q68CR7,1113.305109,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q86UN2,173.3293805,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q96FV0,361.6636898,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q6P9F7,90.97485747,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9H156,163.8108741,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,O95970,42.36860257,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q06828,102.8574743,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,P07585,69.35449427,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,A6NIK2,103.8115121,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9Y2L9,241.4535784,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9HB75,186.7026803,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9BXR5,208.8714952,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9P2V4,352.1882103,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q8N6Y2,339.4742557,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q96AG4,62.99436842,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q86X40,441.9394519,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9BV99,24.71050012,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q2I0M4,88.75194343,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q99645,135.7522357,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,P23515,471.0077223,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q16288,71.10145339,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q96II8,122.5478648,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q5VUJ6,134.9201379,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9H3W5,101.7870347,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,P22792,188.5788625,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,Q9HBW1,282.9660305,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,P35858,109.5721948,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,O60603,121.1554338,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
PF13855_0.5,P40197,141.2107891,/home/zxc/human_proteome/esm2-weight/tune_model_0.5/PF13855/PF13855_0.5.pth
