Pfam_id,Uniprot_id,perplexity,model_path
PF08513_CL0561_0.9,Q9NWU2,1.698402407269879,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0561/CL0561_0.9.pth
PF08513_CL0561_0.9,Q6VN20,2.3012670589218027,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0561/CL0561_0.9.pth
PF08513_CL0561_0.9,Q9BZK7,1.2040062972105097,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0561/CL0561_0.9.pth
PF08513_CL0561_0.9,Q96S59,2.7295140748318443,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0561/CL0561_0.9.pth
PF09398_CL0561_0.9,O95684,1.4508593736608668,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0561/CL0561_0.9.pth
PF09398_CL0561_0.9,Q96NB1,3.209710522470685,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0561/CL0561_0.9.pth
PF16045_CL0561_0.9,O75665,3.20705414036317,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0561/CL0561_0.9.pth
PF02136_CL0051_0.9,Q9H4D5,5.278822548896286,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0051/CL0051_0.9.pth
PF02136_CL0051_0.9,Q9UN86,1.3605757978162605,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0051/CL0051_0.9.pth
PF02136_CL0051_0.9,Q13283,1.4524716430516875,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0051/CL0051_0.9.pth
PF02136_CL0051_0.9,Q9NPJ8,1.4257683494302296,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0051/CL0051_0.9.pth
PF02136_CL0051_0.9,Q9UBU9,1.5104942779056059,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0051/CL0051_0.9.pth
PF02136_CL0051_0.9,Q9UKK6,4.296946257319945,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0051/CL0051_0.9.pth
PF02136_CL0051_0.9,Q9GZY0,5.884920739085311,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0051/CL0051_0.9.pth
PF02136_CL0051_0.9,P61970,1.08667085567455,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0051/CL0051_0.9.pth
PF04280_CL0051_0.9,O43615,1.952855023055776,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0051/CL0051_0.9.pth
PF04280_CL0051_0.9,Q9BRJ2,2.360587560525108,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0051/CL0051_0.9.pth
PF08294_CL0051_0.9,Q9BVV7,3.3833635490922607,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0051/CL0051_0.9.pth
PF08695_CL0051_0.9,Q9GZY4,11.143620061527834,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0051/CL0051_0.9.pth
PF10184_CL0051_0.9,Q5SQH8,2.441529118907513,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0051/CL0051_0.9.pth
PF15008_CL0051_0.9,Q5JPI3,2.6555028042022983,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0051/CL0051_0.9.pth
PF00333_CL0196_0.9,P82675,2.5134800353500166,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0196/CL0196_0.9.pth
PF00333_CL0196_0.9,P15880,1.0125395862087812,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0196/CL0196_0.9.pth
PF04098_CL0196_0.9,P43351,6.4606567662298,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0196/CL0196_0.9.pth
PF14954_CL0196_0.9,Q8N485,2.542220573125513,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0196/CL0196_0.9.pth
PF14954_CL0196_0.9,Q8IVB5,1.8924508937652327,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0196/CL0196_0.9.pth
PF16482_CL0196_0.9,Q9NUL3,2.253916808176023,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0196/CL0196_0.9.pth
PF16482_CL0196_0.9,O95793,1.6327539334179983,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0196/CL0196_0.9.pth
PF13691_CL0381_0.9,Q9BQ52,2.7147618201560695,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0381/CL0381_0.9.pth
PF16123_CL0381_0.9,Q8N490,3.3818107622366096,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0381/CL0381_0.9.pth
PF16123_CL0381_0.9,Q16775,2.470719021172494,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0381/CL0381_0.9.pth
PF16661_CL0381_0.9,Q5TA45,1.3303697338913931,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0381/CL0381_0.9.pth
PF16661_CL0381_0.9,Q9NV88,1.42627186357081,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0381/CL0381_0.9.pth
PF16661_CL0381_0.9,Q9P2I0,1.8119127661008003,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0381/CL0381_0.9.pth
PF02735_CL0616_0.9,P13010,3.1171832458350957,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0616/CL0616_0.9.pth
PF02735_CL0616_0.9,P12956,1.540063702114917,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0616/CL0616_0.9.pth
PF07744_CL0616_0.9,Q8NDT2,2.665379200978418,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0616/CL0616_0.9.pth
PF07744_CL0616_0.9,Q96T37,3.2510578697465395,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0616/CL0616_0.9.pth
PF11232_CL0616_0.9,Q71SY5,1.3538799839387823,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0616/CL0616_0.9.pth
PF11232_CL0616_0.9,Q86YD1,1.8199921789362423,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0616/CL0616_0.9.pth
PF08212_CL0116_0.9,P05090,3.143071090252802,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0116/CL0116_0.9.pth
PF08768_CL0116_0.9,Q8WY91,3.005305231207369,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0116/CL0116_0.9.pth
PF11032_CL0116_0.9,O95445,2.5357325770045613,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0116/CL0116_0.9.pth
PF00219_CL0547_0.9,P22692,2.2551139072564013,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF00219_CL0547_0.9,P08833,7.342074797826632,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF00219_CL0547_0.9,O00622,3.2648668095906017,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF00219_CL0547_0.9,Q8WX77,4.016329616117707,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF00219_CL0547_0.9,Q96I82,2.7161858306275075,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF00219_CL0547_0.9,O95388,2.1566927020328106,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF00219_CL0547_0.9,P48745,3.7967239902527963,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF00219_CL0547_0.9,Q9NQ30,4.745118792362185,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF00219_CL0547_0.9,Q92743,2.4972769864045286,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF00219_CL0547_0.9,P24592,3.4152927674358073,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF00219_CL0547_0.9,Q16270,2.559689316105159,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF00219_CL0547_0.9,O95389,2.090467819631406,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF00219_CL0547_0.9,P24593,4.168276696814611,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF00219_CL0547_0.9,P83110,1.7708484141854188,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF00219_CL0547_0.9,P17936,4.362828195237472,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF00219_CL0547_0.9,O76076,3.3666451633901677,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF00219_CL0547_0.9,P83105,8.69725950513603,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF00219_CL0547_0.9,P29279,2.6160744851892694,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF00219_CL0547_0.9,P18065,2.0794674273942784,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF14843_CL0547_0.9,P29122,2.0641341657845285,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF15913_CL0547_0.9,Q2I0M5,2.2151977725069916,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF15913_CL0547_0.9,Q2MKA7,1.8344361225011074,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF15913_CL0547_0.9,Q6UXX9,2.621522753346288,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF15913_CL0547_0.9,Q9BXY4,2.094111358557515,/home/zxc/human_proteome/esm2-weight/tune_model_0.9_clans/CL0547/CL0547_0.9.pth
PF01534_CL0192_0.5,Q9H461,15.083706653095515,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF01534_CL0192_0.5,O60353,103.10273667006732,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF01534_CL0192_0.5,Q9ULV1,17.954235012228633,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF01534_CL0192_0.5,Q9ULW2,32.859809689544356,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF01534_CL0192_0.5,Q9NPG1,42.67888347830469,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF01534_CL0192_0.5,O00144,34.74761677806118,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF01534_CL0192_0.5,Q99835,57.33297272170533,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF01534_CL0192_0.5,Q14332,21.50573915990226,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF01534_CL0192_0.5,Q9UP38,27.737634329580793,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF01534_CL0192_0.5,Q13467,13.788630848343912,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF01534_CL0192_0.5,O75084,26.504626254689725,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF02101_CL0192_0.5,P51810,58.88396279965999,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF03006_CL0192_0.5,Q96A54,34.793128899714,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF03006_CL0192_0.5,Q9NXK6,20.713027051335015,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF03006_CL0192_0.5,Q8N4S7,36.32665893490884,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF03006_CL0192_0.5,Q8IY49,28.369920717005495,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF03006_CL0192_0.5,Q8TEZ7,43.90901555740188,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF03006_CL0192_0.5,Q6ZVX9,63.786911139771924,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF03006_CL0192_0.5,Q86WK9,41.60050762028659,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF03006_CL0192_0.5,Q15546,17.19291354953225,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF03006_CL0192_0.5,Q6TCH7,35.47816805233931,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF03006_CL0192_0.5,Q6TCH4,13.737889069423888,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF03006_CL0192_0.5,Q86V24,44.61188027066124,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF04080_CL0192_0.5,Q96FM1,33.320262492388316,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,P59539,58.724390711311834,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,P0DSN6,34.26987191664849,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,P59537,54.384368176323974,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,P59533,247.35548199339638,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,Q9NYW4,101.79131688847319,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,P59535,110.32097636939271,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,P59541,56.81725565940227,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,Q9NYV7,116.43771782916865,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,Q9NYW5,134.14154787677862,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,P59542,44.76776546792156,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,P59543,57.39957944969698,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,P59536,115.76656358018703,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,P59540,39.846717339422604,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,Q9NYW2,101.28337610114905,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,Q9NYW7,125.48081922747721,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,Q9NYW1,53.791256917485406,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,Q9NYW3,52.372784413518666,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,Q9NYW6,95.50843150699116,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,Q9NYV9,74.60839536397047,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,P59544,39.22758159281751,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,P59534,138.10385345423958,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,Q9NYV8,40.95195900853323,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,P0DTE0,53.06846648592155,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,Q9NYW0,56.037619582938625,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,P59538,54.90179812453367,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,P59551,144.50484692164304,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05296_CL0192_0.5,Q7RTR8,141.5454376445227,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05875_CL0192_0.5,Q9NUN7,18.563163378739375,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05875_CL0192_0.5,Q8TDN7,41.54359233027106,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF05875_CL0192_0.5,Q5QJU3,29.443760567538813,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF10160_CL0192_0.5,Q86W33,26.91997581911945,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF10192_CL0192_0.5,Q8NBT3,25.391591696257535,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF10192_CL0192_0.5,Q86V85,58.24171373411461,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF12036_CL0192_0.5,A6NDV4,25.403548906195017,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF12036_CL0192_0.5,A6NI61,44.203208188927654,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF12036_CL0192_0.5,Q9HCN3,49.33637760447996,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF13965_CL0192_0.5,Q8NBJ9,16.578776752435875,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF13965_CL0192_0.5,Q9NXL6,27.360361785095453,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF15100_CL0192_0.5,Q14656,53.151528880345225,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0192/CL0192_0.5.pth
PF00467_CL0010_0.5,P61254,1.916922338940864,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0010/CL0010_0.5.pth
PF00467_CL0010_0.5,P62701,25.784247665233128,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0010/CL0010_0.5.pth
PF00467_CL0010_0.5,Q9UNX3,2.4198679656242055,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0010/CL0010_0.5.pth
PF00467_CL0010_0.5,Q96A35,44.69436162835563,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0010/CL0010_0.5.pth
PF00467_CL0010_0.5,P61353,4.296529229714878,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0010/CL0010_0.5.pth
PF00467_CL0010_0.5,P22090,31.59262037164737,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0010/CL0010_0.5.pth
PF00467_CL0010_0.5,Q92917,144.84079532556686,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0010/CL0010_0.5.pth
PF00467_CL0010_0.5,Q8TD47,54.173565590983486,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0010/CL0010_0.5.pth
PF00552_CL0010_0.5,Q9UQG0,95.08044065551269,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0010/CL0010_0.5.pth
PF00552_CL0010_0.5,Q9WJR5,122.10041880153773,/home/zxc/human_proteome/esm2-weight/tune_model_0.5_clans/CL0010/CL0010_0.5.pth
